,Unnamed: 0,date,district,total population,Under-Five Population,GAM,MAM,SAM,GAM Prevalence,SAM Prevalence,phase3plus_perc,rainfall,ndvi_score,Price of water,Total alarms,n_conflict_total,Average of centy,Average of centx,prevalence_6lag,next_prevalence,month,increase,increase_numeric,district_encoded,Cowpea,Maize,Sorghum,crop
96,96,2018-01-01,Buur Hakaba,165968.46,33193.692,9579.699511200002,8285.145523200003,1294.553988,0.2886,0.039,0.1,25.53,0.3633333333333333,,5.0,3.25,2.485374,44.00688,0.3588,0.4846909879180319,1,True,0.1960909879180318,24,125.0,40.0,5.04,56.68
97,97,2018-01-01,Kurtunwaarey,95730.255,19146.051,6720.263901000001,5177.0921904000015,1543.1717106,0.3510000000000001,0.0805999999999999,0.18,24.39,0.365,,6.5,2.0,1.674606,44.06695,0.3691999999999999,0.4461179568825337,1,True,0.0951179568825336,54,112.0,1.5,,
98,98,2018-01-01,Saakow,178339.81499999997,35667.963,14003.242273799997,12658.560068699995,1344.6822051,0.3925999999999999,0.0377,0.0,35.08833333333333,0.295,27.041666666666668,2.833333333333333,1.0,1.628627,42.06274000000001,0.4316,0.3717999999999999,1,False,-0.0207999999999999,67,420.0,1.32,400.0,273.7733333333333
99,99,2018-01-01,Kismaayo,218785.545,43757.109,17179.040993399998,15529.397984099998,1649.6430093,0.3925999999999999,0.0377,0.17,29.801666666666662,0.3433333333333333,76.66666666666667,7.5,11.5,-0.3811448,42.00865,0.4255768922026957,0.4685498464822668,1,True,0.0759498464822668,53,102.0,161.0,,
100,100,2018-01-01,Gaalkacyo,584319.6,116863.92,46792.313568,40107.697344,6684.616223999999,0.4004,0.0571999999999999,0.29,10.981666666666667,0.18,20.0,9.333333333333334,11.833333333333334,6.935230000000001,47.68801,0.4796931726673279,0.4668580324895174,1,True,0.0664580324895174,40,,,,
101,101,2018-01-01,Adan Yabaal,65262.95999999999,13052.592,4581.459792000001,3529.4208768,1052.0389152,0.3510000000000001,0.0806,0.0,25.348333333333333,0.225,15.0,3.6666666666666665,,3.549436,46.54467,0.3692,0.2789393906990287,1,False,-0.0720606093009714,0,60.0,,60.0,
102,102,2018-01-01,Garbahaarey,91374.975,18274.995,7174.763036999999,6485.795725499997,688.9673115,0.3925999999999999,0.0377,0.0,25.72833333333333,0.2533333333333333,,1.6666666666666667,3.6,3.205999,42.35913,0.4316,0.345678336354725,1,False,-0.0469216636452748,42,10.0,615.0,40.0,221.66666666666666
103,103,2018-01-01,Eyl,105162.21,21032.442000000003,7983.9149832,6890.227999199999,1093.6869840000004,0.3795999999999999,0.052,0.17,5.705000000000001,0.1516666666666666,,1.8333333333333333,,8.094348,49.56446,0.4523999999999998,0.456573523755734,1,True,0.0769735237557341,39,,,,
104,104,2018-01-01,Garoowe,188544.915,37708.983,14314.3299468,12353.4628308,1960.867116,0.3795999999999999,0.052,0.08,10.928333333333333,0.14,5.729166666666667,7.0,2.6666666666666665,8.470396000000001,48.78639,0.458347673913086,0.5170266990935967,1,True,0.1374266990935967,43,,,,
105,105,2018-01-01,Doolow,42455.7,8491.14,3333.621564,3013.505586,320.115978,0.3926,0.0377,0.0,18.03333333333333,0.2016666666666666,,1.5,2.0,4.002533000000001,42.1408,0.4356257436740676,0.5392512067568789,1,True,0.1466512067568788,38,6.0,660.0,30.0,232.0
106,106,2018-01-01,Gebiley,146038.5,29207.7,5771.441519999999,4898.131289999998,873.31023,0.1975999999999999,0.0299,0.13,23.33833333333333,0.2083333333333333,11.0,3.8333333333333335,1.0,9.859568,43.68093,0.338,0.2443191130723181,1,True,0.0467191130723182,44,,,,
107,107,2018-01-01,Diinsoor,100108.305,20021.661,5778.251364600002,4997.406585600002,780.844779,0.2886000000000001,0.039,0.09,29.26,0.345,38.333333333333336,7.833333333333333,2.5,2.102024,42.90189,0.3588,0.4769534198876959,1,True,0.1883534198876958,37,199.0,80.0,5.32,94.77333333333333
108,108,2018-01-01,Hargeysa,1027923.705,205584.741,40623.54482159999,34476.56106569999,6146.983755900002,0.1975999999999999,0.0299,0.14,16.698333333333334,0.0,11.166666666666666,7.666666666666667,4.8,9.521626,44.28073,0.3425891325819686,0.2386485041615721,1,True,0.0410485041615722,45,,,,
109,109,2018-01-01,Dhuusamarreeb,162957.645,32591.529,13727.5520148,11566.733642100002,2160.8183727,0.4212,0.0662999999999999,0.18,22.266666666666666,0.2083333333333333,10.666666666666666,5.666666666666667,3.0,5.441128,46.68404999999999,0.5273255872387238,0.3909032104916541,1,False,-0.0302967895083459,36,,,,
110,110,2018-01-01,Afgooye,309683.38499999995,61936.677,21739.773627,16747.677460799998,4992.0961662,0.351,0.0805999999999999,0.0,21.791666666666668,0.2733333333333334,18.75,9.833333333333334,27.666666666666668,2.236402,45.07666,0.3692,0.384859060068862,1,True,0.033859060068862,1,1520.0,2.4,4.8,509.06666666666666
111,111,2018-01-01,Hobyo,142717.185,28543.437,11428.7921748,9796.1075784,1632.6845964,0.4003999999999999,0.0572,0.25,11.230000000000002,0.1366666666666667,,4.833333333333333,1.0,5.971543,48.20153,0.4732,0.3354148794445133,1,False,-0.0649851205554866,46,300.0,,72.0,
112,112,2018-01-01,Ceerigaabo,239221.62,47844.324,16109.183890800005,14367.650497200002,1741.5333936000004,0.3367000000000001,0.0364,0.24,18.895,0.1333333333333333,44.16666666666666,3.8333333333333335,2.5,10.29076,47.8071,0.4446,0.3096083862495412,1,False,-0.0270916137504589,35,,,,
113,113,2018-01-01,Iskushuban,82588.86,16517.772,5668.899350400001,4809.9752064,858.9241440000003,0.3432,0.052,0.16,4.785,0.125,30.0,2.6666666666666665,3.333333333333333,10.5516,50.50521,0.4056,0.4846457772814762,1,True,0.1414457772814761,47,,,,
114,114,2018-01-01,Ceel Waaq,32041.53,6408.306000000001,2515.9009356,2274.3077994000005,241.59313620000003,0.3925999999999998,0.0377,0.0,34.19166666666667,0.2783333333333333,12.4,5.833333333333333,2.5,2.6789779999999994,41.44526,0.4315999999999999,0.2770029164634731,1,False,-0.1155970835365267,34,,,,
115,115,2018-01-01,Laasqoray,186893.055,37378.611,12585.3783237,11224.7968833,1360.5814403999998,0.3367,0.0363999999999999,0.33,9.473333333333333,0.1433333333333333,,1.5,1.0,10.53805,48.69515999999999,0.4446000000000001,0.2261999999999999,1,False,-0.1105000000000001,56,,,,
116,116,2018-01-01,Jalalaqsi,76346.775,15269.355,5994.748772999998,5419.094089499999,575.6546835,0.3925999999999999,0.0377,0.16,22.641666666666666,0.2783333333333333,,4.0,4.4,3.40329,45.61273,0.4290000000000001,0.3858321287337016,1,False,-0.0067678712662982,48,,240.0,785.0,
117,117,2018-01-01,Ceel Dheer,130366.52999999998,26073.306,10982.0764872,9253.4162994,1728.6601877999994,0.4211999999999999,0.0662999999999999,0.19,21.86666666666667,0.2066666666666666,17.166666666666668,2.333333333333333,,4.051839,47.04731999999999,0.52,0.3142399717243435,1,False,-0.1069600282756564,33,1.56,,240.0,
118,118,2018-01-01,Jamaame,169536.10499999998,33907.221,13311.9749646,12033.6727329,1278.3022317,0.3926,0.0377,0.25,23.81,0.3333333333333333,10.0,4.166666666666667,1.0,0.124303,42.80163000000001,0.4316000000000001,0.4077438698894172,1,True,0.0151438698894171,49,313.0,586.0,,
119,119,2018-01-01,Ceel Buur,141229.88999999998,28245.978,11897.2059336,10024.4975922,1872.7083414,0.4212,0.0663,0.14,20.66333333333333,0.2233333333333333,,1.8333333333333333,1.3333333333333333,4.760488,46.84157,0.52,0.3602624374798162,1,False,-0.0609375625201838,32,960.0,,168.0,
120,120,2018-01-01,Jariiban,83205.71999999999,16641.143999999997,6663.114057599999,5711.240620799998,951.8734367999996,0.4004,0.0571999999999999,0.2,5.64,0.1416666666666667,,2.833333333333333,,7.163778999999999,48.9986,0.4731999999999999,0.4050420526164857,1,True,0.0046420526164857,50,,,,
121,121,2018-01-01,Ceel Barde,46070.955,9214.191,4479.939664199998,3186.2672477999995,1293.6724163999995,0.4861999999999998,0.1403999999999999,0.0,18.793333333333333,0.2533333333333333,43.375,5.5,1.0,4.673877,43.99833,0.4861999999999998,0.34701491572768,1,False,-0.1391850842723198,31,,,,
122,122,2018-01-01,Afmadow,67386.78,13477.356000000002,5291.2099656,4783.113644399999,508.0963212,0.3925999999999999,0.0377,0.01,37.89833333333333,0.3216666666666666,48.333333333333336,5.0,5.6,0.5909003,41.78618,0.4206678541919456,0.3680877161916911,1,False,-0.0245122838083087,2,24.0,35.0,,
123,123,2018-01-01,Jilib,103739.085,20747.817,8145.5929541999985,7363.400253299998,782.1927009,0.3925999999999999,0.0377,0.09,32.443333333333335,0.3916666666666666,28.666666666666668,4.0,1.75,0.6450100000000001,43.05589000000001,0.4316000000000001,0.4060356888423295,1,True,0.0134356888423295,51,488.0,62.21,,
124,124,2018-01-01,Ceel Afweyn,137053.66499999998,27410.733,9229.1938011,8231.443119900001,997.7506812,0.3367,0.0364,0.27,17.48,0.1383333333333333,,4.0,1.0,10.14797,46.68845000000001,0.4446,0.2906972787612182,1,False,-0.0460027212387817,30,,,,
125,125,2018-01-01,Jowhar,279295.785,55859.157,19606.564107,15104.3160528,4502.248054199999,0.351,0.0805999999999999,0.0,23.016666666666666,0.26,16.0,5.333333333333333,15.166666666666666,2.993369,45.56808,0.3692000000000001,0.3830459721840857,1,True,0.0320459721840857,52,450.0,4.2,1.925,152.04166666666666
126,126,2018-01-01,Caynabo,69235.29,13847.058,4032.2632896,3510.2292030000003,522.0340866,0.2911999999999999,0.0377,0.31,13.275,0.1483333333333333,,1.1666666666666667,1.6666666666666667,9.282376,46.49009,0.442,0.2428031590674251,1,False,-0.0483968409325747,29,,,,
127,127,2018-01-01,Caluula,67184.955,13436.991000000002,4611.575311200001,3912.851779200001,698.7235320000003,0.3432,0.052,0.21,4.72,0.1733333333333333,20.0,4.0,1.0,11.66822,50.79402000000001,0.4056,0.4507637375759017,1,True,0.1075637375759017,28,,,,
128,128,2018-01-01,Rab Dhuure,35703.36,7140.672000000001,3471.7947264,2469.2443776,1002.5503488,0.4861999999999999,0.1403999999999999,,20.341666666666665,0.1633333333333333,,1.0,3.5,4.243281,43.21162,0.4861999999999999,0.4879275725437716,1,True,0.0017275725437717,66,16.0,10.0,150.0,58.666666666666664
129,129,2018-01-01,Lughaye,70268.22,14053.643999999998,2375.065836,2155.8289896,219.2368464,0.169,0.0156,0.36,6.658333333333334,0.0833333333333333,,3.5,,10.64738,43.57811999999999,0.3796,0.4196119285022721,1,True,0.2506119285022721,58,,,,
130,130,2018-01-01,Belet Xaawo,89717.93999999997,17943.588,7044.652648800001,6368.1793812,676.4732676000001,0.3926,0.0377,0.0,22.206666666666667,0.2699999999999999,22.0,6.833333333333333,2.75,3.435586,41.7337,0.4316000000000001,0.3942363701220913,1,True,0.0016363701220912,15,0.0,47.0,30.0,25.666666666666668
131,131,2018-01-01,Wanla Weyn,227667.915,45533.583,15982.287633000002,12312.280843200002,3670.0067898,0.351,0.0806,0.0,21.883333333333336,0.2616666666666666,10.0,7.5,3.0,2.791644,44.90646999999999,0.3692,0.3788174337777663,1,True,0.0278174337777663,74,600.0,,6.5,
132,132,2018-01-01,Tayeeglow,99175.77,19835.154,9643.8518748,6858.996253200001,2784.8556216,0.4861999999999999,0.1404,0.08,20.426666666666662,0.3116666666666667,,4.0,1.0,3.835937,44.52907,0.4861999999999999,0.3502607787971933,1,False,-0.1359392212028066,72,60.0,45.0,560.0,221.66666666666666
133,133,2018-01-01,Banadir,1707984.9450000003,341596.989,99473.0431968,87927.06496860001,11545.9782282,0.2912,0.0338,0.03,19.28833333333333,,,11.166666666666666,59.0,2.110552,45.42547,0.3893063241911504,0.4555156517242613,1,True,0.1643156517242612,9,,,,
134,134,2018-01-01,Baraawe,69703.11,13940.622,4893.158322000001,3769.5441888000014,1123.6141332000002,0.3510000000000001,0.0806,0.29,19.406666666666663,0.27,,6.333333333333333,2.0,1.10831,43.84067000000001,0.3692000000000001,0.3785774588022779,1,True,0.0275774588022778,11,60.0,,,
135,135,2018-01-01,Belet Weyne,281126.69999999995,56225.34,22074.068484,19954.373166,2119.695318,0.3926,0.0377,0.24,20.93166666666667,0.2283333333333333,24.0,7.666666666666667,13.0,4.724339,45.37965,0.429,0.4637281725694139,1,True,0.0711281725694139,13,,200.0,760.0,
136,136,2018-01-01,Sheikh,62404.28999999999,12480.858,2531.1180024,2011.9143096,519.2036928,0.2028,0.0416,0.07,20.775,0.1816666666666666,,0.5,,9.992453,45.42914,0.3406,0.2505864840856458,1,True,0.0477864840856458,70,,,,
137,137,2018-01-01,Xudun,42361.515,8472.303,2467.1346336,2147.7288105,319.4058231,0.2912,0.0377,0.34,7.319999999999999,0.1133333333333333,,0.8333333333333334,,9.141643,47.50746999999999,0.442,0.2431695325710332,1,False,-0.0480304674289668,76,,,,
138,138,2018-01-01,Xarardheere,278193.50999999995,55638.70199999999,22277.7362808,19095.202526400004,3182.5337543999995,0.4004000000000001,0.0572,0.09,16.915000000000003,0.1816666666666666,11.833333333333334,4.333333333333333,1.0,4.793407,47.83268,0.4732000000000002,0.3447106682656731,1,False,-0.055689331734327,75,1.32,,240.0,
139,139,2018-01-01,Bandarbeyla,27594.135,5518.826999999999,1894.0614264000003,1607.0824224000007,286.9790040000001,0.3432000000000001,0.052,0.15,7.66,0.1333333333333333,30.0,2.0,,9.229735,50.32945,0.4056,0.499901764184284,1,True,0.1567017641842839,10,,,,
140,140,2018-01-01,Taleex,57175.47,11435.094,3329.8993728,2898.796329,431.1030438,0.2912,0.0377,0.37,9.048333333333334,0.1166666666666666,,1.6666666666666667,2.0,9.179458,48.54122,0.442,0.2547557920787028,1,False,-0.0364442079212972,71,,,,
141,141,2018-01-01,Baki,70268.22,14053.643999999998,2375.065836,2155.8289896,219.2368464,0.169,0.0156,0.1,14.835,0.135,,1.5,,10.28566,43.7321,0.3796,0.2761092768701464,1,True,0.1071092768701464,7,,,,
142,142,2018-01-01,Baidoa,430013.52,86002.704,24820.380374400003,21466.2749184,3354.105456,0.2886,0.039,0.06,29.305000000000003,0.365,31.291666666666668,11.166666666666666,11.0,3.266359,43.63929,0.3774023043398614,0.6333880388856111,1,True,0.3447880388856111,6,213.0,200.0,10.0,141.0
143,143,2018-01-01,Borama,491879.61,98375.922,16625.530818000007,15090.866434800002,1534.6643832000002,0.1690000000000001,0.0156,0.04,36.94833333333333,0.2016666666666666,4.166666666666667,5.666666666666667,2.6666666666666665,10.18763,43.17024,0.3795999999999999,0.2406251937071188,1,True,0.0716251937071187,17,,,,
144,144,2018-01-01,Balcad,141077.745,28215.549,9903.657699,7629.4844496,2274.1732494000003,0.351,0.0806,0.0,24.646666666666665,0.29,,5.833333333333333,3.5,2.488555,45.65908,0.3692,0.3580405856281527,1,True,0.0070405856281527,8,360.0,3.5,1.225,121.575
145,145,2018-01-01,Berbera,111510.9,22302.18,4406.910768000002,3740.075586000001,666.835182,0.1976,0.0299,0.17,9.226666666666668,0.105,,1.6666666666666667,1.0,10.35884,45.28606,0.3387799937377845,0.2949701973955382,1,True,0.0973701973955382,16,,,,
146,146,2018-01-01,Waajid,85276.75499999999,17055.351000000002,8292.3116562,5897.7403758,2394.5712804,0.4861999999999999,0.1403999999999999,0.11,28.575,0.25,,6.0,3.5,3.81645,43.43285,0.4861999999999999,0.4748949097855825,1,False,-0.0113050902144173,73,15.0,5.0,140.0,53.333333333333336
147,147,2018-01-01,Sablaale,62978.715,12595.743,4421.1057930000015,3405.888907200001,1015.2168858,0.3510000000000001,0.0805999999999999,0.11,32.38666666666667,0.4116666666666666,,0.6666666666666666,1.0,1.383262,43.52054,0.3692,0.4309610549243231,1,True,0.0799610549243229,69,100.0,250.0,,
148,148,2018-07-01,Tayeeglow,62826.76428427834,12565.352856855672,4401.150277503805,3619.394403049145,781.7558744546602,0.3502607787971933,0.0622151946992983,0.06,45.64666666666667,0.3766666666666667,,1.0,1.0,3.835937,44.52907,0.4861999999999999,0.4731941786256158,7,True,0.1229333998284225,72,24.0,42.0,576.0,214.0
149,149,2018-07-01,Jilib,177363.81212203606,35472.762424407214,14403.207526134483,12097.43967628192,2305.767849852566,0.4060356888423295,0.0650010794836229,0.08,123.44,0.4666666666666666,28.75,4.0,3.5,0.6450100000000001,43.05589000000001,0.3925999999999999,0.3157056116630282,7,False,-0.0903300771793013,51,290.0,1600.0,,
150,150,2018-07-01,Ceel Afweyn,119189.63988343433,23837.927976686864,6929.620794128784,5594.080773764997,1335.5400203637882,0.2906972787612182,0.0560258434235528,0.15,28.96333333333333,0.1466666666666666,,4.5,2.8,10.14797,46.68845000000001,0.3367,0.4201611561308622,7,True,0.129463877369644,30,,,,
151,151,2018-07-01,Baraawe,71451.00452711528,14290.200905423058,5409.947944549072,4443.930363342472,966.0175812065988,0.3785774588022779,0.0676,0.0,70.8,0.3266666666666666,,4.666666666666667,4.833333333333333,1.10831,43.84067000000001,0.3510000000000001,0.439931798183591,7,True,0.0613543393813131,11,140.0,2.72,,
152,152,2018-07-01,Saakow,14000.0,2800.0,1041.04,851.76,189.28,0.3717999999999999,0.0676,0.05,72.82000000000001,0.3916666666666666,27.041666666666668,3.6666666666666665,1.0,1.628627,42.06274000000001,0.3925999999999999,0.3836149906890133,7,True,0.0118149906890133,67,520.0,641.44,2.1,387.84666666666664
153,153,2018-07-01,Afmadow,180756.29518407176,36151.25903681436,13306.834376315232,11112.15377327607,2194.680603039164,0.3680877161916911,0.060708275769987,0.05,87.60833333333333,0.4283333333333333,34.375,3.333333333333333,4.666666666666667,0.5909003,41.78618,0.3925999999999999,0.3567363956871535,7,False,-0.0113513205045376,2,33.0,552.0,,
154,154,2018-07-01,Borama,397759.659833392,79551.93196667841,19142.19903925753,15677.385727626375,3464.813311631158,0.2406251937071188,0.043554106430532,0.16,45.571666666666665,0.1983333333333333,4.866666666666666,4.333333333333333,2.4,10.18763,43.17024,0.1690000000000001,0.204456465641011,7,False,-0.0361687280661078,17,,,2.0,
155,155,2018-07-01,Ceel Barde,62204.20387382111,12440.840774764223,4317.157313036293,3910.434907889588,406.7224051467058,0.34701491572768,0.0326925175323943,0.0,51.81666666666666,0.3066666666666667,41.66666666666666,4.166666666666667,1.0,4.673877,43.99833,0.4861999999999998,0.523846379837409,7,True,0.176831464109729,31,,,,
156,156,2018-07-01,Taleex,38521.922596223885,7704.384519244779,1962.7365806791,1582.884964357317,379.8516163217833,0.2547557920787028,0.04930330454989,0.44,9.59,0.125,,1.1666666666666667,1.0,9.179458,48.54122,0.2912,0.3787844823934796,7,True,0.1240286903147768,71,,,,
157,157,2018-07-01,Kismaayo,194982.61424177085,38996.52284835418,18271.81479393856,14421.280113110255,3850.534680828295,0.4685498464822668,0.0987404619586693,0.4,96.695,0.4583333333333333,78.33333333333333,6.166666666666667,8.833333333333334,-0.3811448,42.00865,0.3925999999999999,0.3096236699207461,7,False,-0.1589261765615207,53,78.0,618.0,,
158,158,2018-07-01,Caluula,49878.02246678231,9975.60449335646,4496.640766004318,3727.733040534885,768.907725469433,0.4507637375759017,0.0770788102095977,0.05,4.931666666666668,0.1616666666666666,20.0,1.3333333333333333,1.0,11.66822,50.79402000000001,0.3432,0.5231865541625861,7,True,0.0724228165866843,28,,,,
159,159,2018-07-01,Xudun,29233.817803085487,5846.763560617098,1421.7547620886096,1145.59642660488,276.15833548372933,0.2431695325710332,0.0472326839662013,0.54,18.26,0.1383333333333333,,0.0,,9.141643,47.50746999999999,0.2912,0.3499931256730363,7,True,0.1068235931020031,76,,,,
160,160,2018-07-01,Kurtunwaarey,257277.9921167836,51455.59842335672,22955.26643879602,19582.7129092366,3372.553529559421,0.4461179568825337,0.0655429852707446,0.0,63.02,0.4716666666666667,,5.166666666666667,1.6666666666666667,1.674606,44.06695,0.3510000000000001,0.4391758387432182,7,False,-0.0069421181393155,54,626.0,12.68,,
161,161,2018-07-01,Cadale,83698.7844852664,16739.75689705328,4736.014931321619,3769.721440970016,966.2934903516028,0.2829201738380863,0.0577244637597873,0.0,33.556666666666665,0.27,,4.333333333333333,,3.091515,46.26282,0.351,0.397642761583422,7,True,0.1147225877453356,27,60.0,,25.0,
162,162,2018-07-01,Belet Weyne,257210.9053470947,51442.18106941895,23855.188620306548,19161.828232296783,4693.360388009771,0.4637281725694139,0.0912356414607749,0.22,34.67,0.26,28.666666666666668,6.166666666666667,11.5,4.724339,45.37965,0.3926,0.4709482336256127,7,True,0.0072200610561988,13,,200.0,630.0,
163,163,2018-07-01,Laas Caanood,220788.33591955536,44157.667183911086,10128.244980319056,8181.769415935643,1946.475564383412,0.2293654902134254,0.0440801267031745,0.41,13.065,0.1516666666666666,48.75,4.333333333333333,3.333333333333333,8.438008,47.63642000000001,0.2911999999999999,0.3237610476395274,7,True,0.094395557426102,55,,,,
164,164,2018-07-01,Cadaado,108059.64692015851,21611.929384031704,9214.7013592473,7629.47432342933,1585.2270358179708,0.4263710655123516,0.0733496305512287,0.14,34.7,0.1999999999999999,,1.6666666666666667,1.3333333333333333,6.130694000000001,47.03673,0.4212,0.3305779447408884,7,False,-0.0957931207714631,26,,,,
