,date,district,total population,Under-Five Population,GAM,MAM,SAM,GAM Prevalence,SAM Prevalence,phase3plus_perc,rainfall,ndvi_score,Price of water,Total alarms,n_conflict_total,Average of centy,Average of centx,prevalence_6lag,next_prevalence,month,increase,increase_numeric,district_encoded
200,2018-07-01,Buuhoodle,114678.62295159738,22935.72459031948,5186.445122571494,4251.106748903086,935.338373668408,0.226129551832888,0.0407808512866076,0.07,24.96666666666667,0.23666666666666666,,1.3333333333333333,1.6666666666666667,8.460162,46.66129,0.2027999999999999,0.188847667729668,7,False,-0.03728188410322,23
201,2018-07-01,Luuq,42201.02354780796,8440.20470956159,3479.915786337006,2964.2601081838347,515.655678153172,0.4123022966960434,0.0610951624868772,0.06,49.905,0.25666666666666665,14.533333333333333,2.3333333333333335,3.0,3.792931,42.6976,0.3926,0.4097136186539254,7,False,-0.0025886780421179867,59
202,2018-07-01,Zeylac,76799.71197431434,15359.942394862868,6651.854119268918,4778.211028373836,1873.6430908950824,0.4330650433619875,0.1219824295383895,0.4,14.223333333333334,0.10166666666666667,6.0,4.166666666666667,1.0,10.89293,43.16827,0.1689999999999999,0.2939877424871059,7,False,-0.13907730087488157,78
203,2018-07-01,Marka,197917.20494918805,39583.44098983761,15720.19253126314,12501.830952885475,3218.3615783776613,0.3971406259324205,0.0813057555861281,0.0,32.068333333333335,0.38999999999999996,41.0,6.333333333333333,10.833333333333334,1.740153,44.71787,0.351,0.4356751207813825,7,True,0.038534494848961987,60
204,2018-07-01,Qardho,80478.15211908707,16095.630423817414,8647.798631673282,7723.655987298465,924.1426443748156,0.5372761677527557,0.0574157470096555,0.08,11.104999999999999,0.125,,1.1666666666666667,2.0,9.502092,49.50764999999999,0.3432,0.4087521426316601,7,False,-0.12852402512109556,64
205,2018-07-01,Burtinle,61401.072470727006,12280.2144941454,6051.516879738399,5078.534547788114,972.9823319502864,0.4927859267135329,0.0792317049848075,0.07,16.126666666666665,0.19166666666666665,,3.1666666666666665,1.0,7.802199000000001,48.39912,0.3795999999999999,0.4133399855287525,7,False,-0.07944594118478038,22
206,2018-07-01,Baidoa,271288.5935653316,54257.71871306632,34366.1900500762,27360.548730189188,7005.641319887004,0.6333880388856111,0.1291178745817765,0.25,74.02499999999999,0.4116666666666667,35.416666666666664,7.166666666666667,8.833333333333334,3.266359,43.639289999999995,0.2886,0.4723126687951987,7,False,-0.16107537009041245,6
207,2018-07-01,Qandala,50358.19680656703,10071.639361313406,4682.317278883081,3904.216904746535,778.1003741365457,0.4649012053458273,0.0772565762357754,0.08,10.048333333333334,0.16,,0.8333333333333334,2.25,11.060160000000002,50.08869000000001,0.3431999999999999,0.4847031486728068,7,True,0.019801943326979488,62
208,2018-07-01,Buur Hakaba,128204.6513460276,25640.93026920552,12427.92782331859,10607.243022384477,1820.684800934114,0.4846909879180319,0.0710069713469303,0.1,65.22166666666666,0.43166666666666664,,2.3333333333333335,2.4,2.485374,44.00688,0.2886,0.47037719442215,7,False,-0.01431379349588191,24
209,2018-07-01,Xudur,119822.71253135678,23964.54250627136,11237.024222403345,9469.679614567758,1767.3446078355842,0.4689020964811947,0.0737483140925007,0.11,50.84,0.3283333333333333,29.166666666666668,5.666666666666667,2.8,4.188905999999999,43.90622,0.4862,0.48161201917032,7,True,0.012709922689125297,77
210,2018-07-01,Sheikh,65965.83992880996,13193.167985761993,3306.0295795034,2770.016621106024,536.0129583973758,0.2505864840856458,0.0406280704509969,0.05,40.45166666666667,0.19999999999999998,,0.6666666666666666,,9.992453,45.42914,0.2028,0.2526659184696406,7,True,0.0020794343839947715,70
211,2018-07-01,Sablaale,24953.239247136426,4990.647849427284,2150.7748619449867,1816.633831837045,334.14103010794133,0.4309610549243231,0.0669534377478239,0.0,102.705,0.47333333333333333,,0.16666666666666666,1.0,1.383262,43.520540000000004,0.3510000000000001,0.4365207106198354,7,True,0.005559655695512311,69
212,2018-07-01,Badhaadhe,41293.78545781948,8258.757091563897,3064.983862134855,2529.179980779544,535.8038813553103,0.3711192650605567,0.0648770602422269,0.0,110.49000000000001,0.5316666666666666,,1.5,2.25,-0.8536984000000002,41.42942,0.3926,0.2330307158506623,7,False,-0.1380885492098944,4
213,2018-07-01,Berbera,178810.11668822702,35762.02333764541,10548.731083169114,8323.926955919247,2224.8041272498667,0.2949701973955382,0.0622113605330572,0.22,30.686666666666667,0.105,,0.5,1.75,10.35884,45.28606,0.1976,0.2657364311048932,7,False,-0.029233766290645002,16
214,2018-07-01,Belet Xaawo,80263.42747402092,16052.685494804184,6328.552460183149,5319.562632752425,1008.989827430725,0.3942363701220913,0.06285489289361,0.03,48.461666666666666,0.33,21.683333333333334,2.3333333333333335,1.6666666666666667,3.4355859999999994,41.7337,0.3926,0.4070600258586147,7,True,0.012823655736523443,15
215,2018-07-01,Bossaso,474784.6404434893,94956.92808869788,45789.237767238665,38712.51627748567,7076.721489753008,0.482210605259551,0.074525594205646,0.26,9.94,0.14333333333333334,10.833333333333334,5.333333333333333,15.666666666666666,10.9218,49.39968,0.3432,0.3942170096006928,7,False,-0.08799359565885823,18
216,2018-07-01,Qoryooley,282277.1749967973,56455.434999359466,24636.0144001566,20907.497476873617,3728.516923282976,0.4363798525409664,0.0660435425451115,0.0,44.995000000000005,0.44,27.125,4.833333333333333,6.166666666666667,1.9345550000000002,44.44943,0.351,0.4388574958395,7,True,0.002477643298533616,65
217,2018-07-01,Bulo Burto,126308.10395590446,25261.6207911809,9874.640546634284,7925.770012913841,1948.8705337204424,0.3908949717937982,0.0771474858968991,0.12,35.43333333333333,0.32166666666666666,12.0,3.0,4.6,3.900063,45.53233,0.3926,0.470453127878576,7,True,0.07955815608477784,20
218,2018-07-01,Lughaye,99442.45554944112,19888.49110988824,8345.448109620496,6025.579829405349,2319.8682802151448,0.4196119285022721,0.1166437547925264,0.41,14.143333333333333,0.09833333333333333,,1.8333333333333333,,10.64738,43.57811999999999,0.169,0.2962807470311721,7,False,-0.1233311814711,58
219,2018-07-01,Owdweyne,99751.78651328415,19950.35730265683,4595.412939188874,3880.08051290108,715.3324262877939,0.2303423878316652,0.035855619798475,0.1,36.175000000000004,0.17500000000000002,,0.5,1.0,9.257388,45.01097000000001,0.2028,0.2072939133886237,7,False,-0.023048474443041478,61
220,2018-07-01,Burco,440966.7506063085,88193.3501212617,19502.784229634948,16092.69047706894,3410.0937525660083,0.2211366753028379,0.0386661097223009,0.12,32.763333333333335,0.19333333333333336,10.0,6.333333333333333,2.4,9.141337,45.75868,0.2028,0.1770356571398554,7,False,-0.04410101816298251,21
221,2018-07-01,Qansax Dheere,69363.1772816809,13872.635456336178,7065.121469540268,6006.566366135919,1058.5551034043474,0.5092847348131929,0.0763052634617356,0.11,60.24666666666667,0.34,20.0,3.8333333333333335,2.75,2.81513,42.84011,0.2886,0.4706401766004414,7,False,-0.038644558212751534,63
224,2018-07-01,Bu'aale,102232.682999872,20446.536599974403,8434.566661049115,7090.023899771833,1344.5427612772812,0.4125181113098476,0.0657589491845266,0.09,100.16833333333334,0.48,28.208333333333332,3.5,1.0,1.197985,42.7408,0.3925999999999999,0.31831560695452,7,False,-0.09420250435532762,19
225,2019-01-01,Bulo Burto,126308.10395590446,25261.6207911809,11884.408516493522,10206.791865195391,1677.6166512981315,0.470453127878576,0.0664096997245642,0.08,15.311666666666667,0.3183333333333333,11.666666666666666,2.1666666666666665,4.833333333333333,3.900063,45.53233,0.3908949717937982,0.5898451672177014,1,True,0.1193920393391254,20
226,2019-01-01,Hobyo,90079.84358712788,18015.968717425578,6342.929967018108,5770.296218257471,572.6337487606368,0.3520726565695597,0.0317847881366916,0.09,4.646666666666667,0.18166666666666667,,4.0,2.3333333333333335,5.971543,48.20153,0.3354148794445133,0.3487584354785739,1,False,-0.003314221090985836,46
227,2019-01-01,Ceerigaabo,186214.57602082423,37242.91520416485,15759.68971554139,12684.11226741208,3075.577448129308,0.4231594017049179,0.0825815442016034,0.14,10.696666666666665,0.135,45.0,2.3333333333333335,3.5,10.29076,47.8071,0.3096083862495412,0.3969125115565767,1,False,-0.026246890148341195,35
228,2019-01-01,Cabudwaaq,148952.26299964866,29790.452599929733,9629.3819956747,7408.517453881162,2220.864541793537,0.3232371835699271,0.0745495401368549,0.03,8.76,0.21833333333333335,15.0,2.6666666666666665,1.0,5.826085,46.125,0.4299665440197571,0.3728535271691253,1,True,0.0496163435991982,25
229,2019-01-01,Afgooye,262835.8188681545,52567.163773630906,23042.308800094463,18830.71827531796,4211.590524776501,0.4383403468241347,0.0801182757911916,0.01,20.955000000000002,0.33166666666666667,17.25,4.166666666666667,17.166666666666668,2.236402,45.07666,0.384859060068862,0.462159131461528,1,True,0.023818784637393287,1
230,2019-01-01,Waajid,122373.31931054375,24474.66386210875,11730.43310277109,9950.926695915396,1779.5064068556946,0.4792888339084379,0.0727081040573838,0.04,23.201666666666668,0.295,,1.6666666666666667,2.0,3.81645,43.43285,0.4748949097855825,0.5458546307673043,1,True,0.06656579685886643,73
231,2019-01-01,Badhaadhe,41293.78545781948,8258.757091563897,1924.5440770838693,1674.4201979310365,250.12387915283344,0.2330307158506623,0.0302858985171422,0.01,42.335,0.5516666666666666,,1.1666666666666667,2.25,-0.8536984000000002,41.42942,0.3711192650605567,0.4823586641167936,1,True,0.24932794826613133,4
232,2019-01-01,Iskushuban,60361.40289872798,12072.280579745591,5117.630722689676,4406.3465845364335,711.2841381532436,0.4239158201206688,0.0589187878342232,0.12,4.553333333333334,0.13166666666666668,30.0,2.3333333333333335,1.5,10.5516,50.50521,0.4846457772814762,0.4394605539382136,1,True,0.015544733817544787,47
233,2019-01-01,Ceel Waaq,42841.35404644698,8568.270809289395,2755.2290118469123,2399.851348440354,355.3776634065584,0.3215618498962238,0.0414760073901108,0.0,43.80166666666667,0.3833333333333333,11.066666666666668,1.1666666666666667,2.2,2.6789779999999994,41.44526,0.2770029164634731,0.4894280635303719,1,True,0.1678662136341481,34
234,2019-01-01,Baki,99262.17263864214,19852.434527728423,6203.592076280527,5480.480399523661,723.1116767568673,0.3124852051578765,0.0364243325294375,0.17,15.991666666666667,0.15833333333333333,,0.3333333333333333,,10.28566,43.7321,0.2761092768701464,0.3180265223059977,1,True,0.0055413171481212276,7
235,2019-01-01,Jalalaqsi,137166.99069700082,27433.398139400168,12890.528982921282,11078.909131642167,1811.6198512791127,0.4698845151234747,0.0660370196238009,0.06,14.200000000000001,0.315,,2.8333333333333335,3.1666666666666665,3.40329,45.61273,0.3858321287337016,0.5921047430628529,1,True,0.1222202279393782,48
236,2019-01-01,Ceel Dheer,103004.37800500816,20600.87560100164,6668.961733712647,5526.670863547309,1142.2908701653396,0.3237222467082124,0.0554486562750662,0.02,14.296666666666667,0.24333333333333332,17.833333333333332,1.0,,4.051839,47.04731999999999,0.3142399717243435,0.302048788800896,1,False,-0.02167345790731645,33
237,2019-01-01,Sheikh,65965.83992880996,13193.167985761993,3333.463906646812,2961.266688952168,372.1972176946439,0.2526659184696406,0.0282113604629545,0.14,23.073333333333334,0.21833333333333335,,0.6666666666666666,1.0,9.992453,45.42914,0.2505864840856458,0.311807882954238,1,True,0.05914196448459741,70
238,2019-01-01,Berbera,178810.11668822702,35762.02333764541,9503.272450835795,8254.389103099571,1248.8833477362275,0.2657364311048932,0.034922055051107,0.2,16.305,0.11833333333333333,,0.3333333333333333,1.5,10.35884,45.28606,0.2949701973955382,0.2430326560610348,1,False,-0.0227037750438584,16
239,2019-01-01,Qandala,50358.19680656703,10071.639361313406,4881.755310725584,4027.478660023889,854.2766507016953,0.4847031486728068,0.0848200198651962,0.09,9.959999999999999,0.16333333333333333,,0.6666666666666666,1.5,11.060160000000002,50.08869000000001,0.4649012053458273,0.4662120199606611,1,False,-0.0184911287121457,62
240,2019-01-01,Laasqoray,53800.5744763104,10760.11489526208,4108.013353107835,3369.256241485273,738.757111622562,0.3817815509494871,0.0686569910092552,0.14,8.290000000000001,0.14666666666666667,,0.8333333333333334,1.0,10.53805,48.69515999999999,0.2261999999999999,0.3657972542777379,1,False,-0.01598429667174922,56
241,2019-01-01,Qansax Dheere,69363.1772816809,13872.635456336178,6529.019601083604,5732.797698512433,796.2219025711715,0.4706401766004414,0.0573951434878587,0.08,38.045,0.33666666666666667,21.125,1.8333333333333333,2.25,2.81513,42.84011,0.5092847348131929,0.5490683229813664,1,True,0.07842814638092505,63
243,2019-01-01,Galdogob,96228.94625799869,19245.78925159974,7731.745242731668,6845.807863978179,885.9373787534904,0.4017369795363936,0.0460327901948656,0.06,7.88,0.19333333333333333,,1.6666666666666667,1.0,7.039169,47.22166000000001,0.4695085383288688,0.3845598383707495,1,False,-0.017177141165644116,41
244,2019-01-01,Gaalkacyo,420293.0224489165,84058.6044897833,33112.51119831377,28600.03082624636,4512.480372067409,0.3939217335250711,0.0536825515895385,0.1,5.4816666666666665,0.18333333333333335,20.0,4.5,3.8333333333333335,6.935230000000001,47.68801,0.4668580324895174,0.3602422105460542,1,False,-0.033679522979016885,40
245,2019-01-01,Qoryooley,282277.1749967973,56455.434999359466,24775.89083034856,20312.762520107408,4463.128310241148,0.4388574958395,0.0790557775401391,0.03,20.985,0.4483333333333333,14.708333333333334,3.6666666666666665,5.333333333333333,1.9345550000000002,44.44943,0.4363798525409664,0.4647070601850455,1,True,0.025849564345545473,65
246,2019-01-01,Bossaso,474784.6404434893,94956.92808869788,37433.6362319945,33226.50105394698,4207.135178047517,0.3942170096006928,0.0443057211593628,0.13,9.238333333333333,0.14833333333333334,12.0,7.833333333333333,6.166666666666667,10.9218,49.39968,0.482210605259551,0.3081383281834315,1,False,-0.08607868141726127,18
247,2019-01-01,Balcad,211434.1247319937,42286.82494639875,17998.642927573714,15100.407355012949,2898.235572560764,0.4256324032458843,0.068537554574846,0.02,20.253333333333334,0.33166666666666667,,4.0,6.166666666666667,2.488555,45.659079999999996,0.3580405856281527,0.4207892941616012,1,False,-0.004843109084283093,8
248,2019-01-01,Garbahaarey,150445.26937163374,30089.053874326764,10779.165264050813,9075.97160707866,1703.1936569721508,0.3582420806274685,0.0566050918080008,0.0,30.85666666666667,0.30333333333333334,,1.6666666666666667,2.8333333333333335,3.205999,42.35913,0.345678336354725,0.5554649634831142,1,True,0.19722288285564576,42
249,2019-01-01,Eyl,92352.216683081,18470.4433366162,7099.412632487859,6341.920043934738,757.4925885531218,0.3843661195946408,0.0410110669651037,0.1,6.551666666666667,0.155,,1.8333333333333333,,8.094348,49.56446,0.456573523755734,0.389948051145162,1,True,0.005581931550521224,39
250,2019-01-01,Adan Yabaal,37859.154953401936,7571.830990680386,2998.245654402931,2681.745100631399,316.5005537715319,0.3959736631857278,0.0417997382880163,0.04,17.665,0.2733333333333334,15.0,3.1666666666666665,3.0,3.549436,46.54467,0.2789393906990287,0.3406226826633605,1,False,-0.05535098052236731,0
251,2019-01-01,Qardho,80478.15211908707,16095.630423817414,6579.123422742703,5712.083815330413,867.0396074122908,0.4087521426316601,0.0538680116641653,0.08,6.811666666666667,0.13166666666666668,,1.0,1.0,9.502092,49.50764999999999,0.5372761677527557,0.3450721294564353,1,False,-0.06368001317522481,64
252,2019-01-01,Banadir,1650228.0,330045.6,141674.59351909187,118289.00228539263,23385.591233699222,0.4292576344574564,0.0708556370201548,0.05,18.235,,,7.5,68.33333333333333,2.110552,45.42547,0.4555156517242613,0.4536122788198948,1,True,0.024354644362438393,9
253,2019-01-01,Garoowe,238943.83260569465,47788.76652113893,18115.436210101943,16042.970403951183,2072.4658061507603,0.3790731071095702,0.0433672169637193,0.08,7.445,0.13333333333333333,5.183333333333334,5.0,3.25,8.470396000000001,48.786390000000004,0.5170266990935967,0.3712592237262992,1,False,-0.007813883383270992,43
255,2019-01-01,Xudur,119822.71253135678,23964.54250627136,11541.61170493831,9700.621009214126,1840.990695724184,0.48161201917032,0.076821441312406,0.05,22.971666666666664,0.3283333333333333,30.0,3.3333333333333335,3.6,4.188905999999999,43.90622,0.4689020964811947,0.5457788588250408,1,True,0.06416683965472086,77
256,2019-01-01,Wanla Weyn,105508.44272316828,21101.688544633656,9321.301519870034,7654.889714291786,1666.411805578248,0.4417324945420314,0.0789705431417729,0.0,20.523333333333333,0.31,6.0,3.1666666666666665,3.6666666666666665,2.791644,44.90646999999999,0.3788174337777663,0.4732566779470763,1,True,0.031524183405044925,74
258,2019-01-01,Gebiley,103448.69292549856,20689.73858509972,4046.340705965713,3617.707676576321,428.63302938939074,0.195572345649635,0.0207171795635002,0.09,23.286666666666665,0.235,12.5,3.1666666666666665,1.0,9.859568,43.68093,0.2443191130723181,0.2418992297764819,1,True,0.04632688412684691,44
259,2019-01-01,Diinsoor,144645.3749179251,28929.07498358503,13623.878831362264,11869.135521182112,1754.7433101801523,0.4709407002848428,0.0606567375962014,0.07,39.88333333333333,0.41333333333333333,32.5,1.8333333333333333,2.0,2.102024,42.90189,0.4769534198876959,0.5512844916157692,1,True,0.0803437913309264,37
260,2019-01-01,Bu'aale,102232.682999872,20446.536599974403,6508.451707938661,5386.393692822179,1122.058015116481,0.31831560695452,0.054877656645179,0.01,37.32,0.48333333333333334,27.875,3.6666666666666665,2.0,1.197985,42.7408,0.4125181113098476,0.5163749201445982,1,True,0.1980593131900782,19
261,2019-01-01,Bandarbeyla,14286.58526534636,2857.3170530692723,1081.7929915685042,962.9908953083792,118.80209626012513,0.3786044640745989,0.0415781987275476,0.08,8.346666666666666,0.12833333333333333,30.0,1.8333333333333333,,9.229735,50.32945,0.499901764184284,0.3730940069179668,1,False,-0.00551045715663212,10
262,2019-01-01,Hargeysa,959744.1903862744,191948.83807725488,37461.6018180365,33340.79176921269,4120.810048823811,0.1951645146346709,0.0214682729528442,0.12,17.46666666666667,0.024999999999999998,11.0,4.166666666666667,2.0,9.521626,44.28073,0.2386485041615721,0.2213906679944643,1,True,0.02622615335979339,45
263,2019-01-01,Dhuusamarreeb,134132.73415617252,26826.546831234504,8234.977018863061,6735.244471564974,1499.7325472980874,0.3069711905400723,0.0559047929922881,0.11,6.873333333333334,0.20833333333333334,14.416666666666666,2.0,1.0,5.441128,46.68404999999999,0.3909032104916541,0.350049306671516,1,True,0.04307811613144369,36
264,2019-01-01,Doolow,70367.24202467134,14073.448404934268,5606.550628631577,4690.567463915715,915.9831647158612,0.3983778863086515,0.0650859077576686,0.27,19.875,0.22,,1.6666666666666667,1.0,4.002533000000001,42.1408,0.5392512067568789,0.5545845681860391,1,True,0.15620668187738757,38
265,2019-01-01,Baidoa,271288.5935653316,54257.71871306632,25626.607928107547,21527.6130713468,4098.99485676075,0.4723126687951987,0.0755467600552404,0.2,26.900000000000002,0.3983333333333334,26.25,4.166666666666667,11.5,3.266359,43.639289999999995,0.6333880388856111,0.5737354286751378,1,True,0.10142275987993915,6
266,2019-01-01,Burco,440966.7506063085,88193.3501212617,15613.367694082915,13892.518837847172,1720.8488562357447,0.1770356571398554,0.0195122291405152,0.15,13.123333333333333,0.19499999999999998,9.966666666666667,5.166666666666667,2.0,9.141337,45.75868,0.2211366753028379,0.2998339565222233,1,True,0.12279829938236789,21
267,2019-01-01,Jamaame,72274.03765624086,14454.807531248174,4552.403243607264,3754.056980589151,798.3462630181131,0.3149404261361454,0.0552305010836194,0.02,15.638333333333334,0.39666666666666667,10.0,2.1666666666666665,3.5,0.124303,42.80163000000001,0.4077438698894172,0.532680040708361,1,True,0.21773961457221552,49
268,2019-01-01,Baraawe,71451.00452711528,14290.200905423058,6286.713780727547,5132.984568190321,1153.7292125372248,0.439931798183591,0.08073568875434,0.0,15.058333333333332,0.285,,3.3333333333333335,3.5,1.10831,43.84067000000001,0.3785774588022779,0.4680395945111392,1,True,0.028107796327548173,11
269,2019-01-01,Jowhar,183042.93582933792,36608.58716586759,15965.338510616895,13086.003655990386,2879.334854626511,0.4361091139158288,0.0786518977523145,0.01,15.681666666666667,0.3416666666666666,16.0,4.166666666666667,5.4,2.993369,45.56808,0.3830459721840857,0.4607258650079849,1,True,0.02461675109215611,52
270,2019-01-01,Caynabo,38882.923681135246,7776.58473622705,2694.216068312829,2166.131613337568,528.0844549752607,0.3464523514753054,0.0679069891073379,0.32,10.436666666666667,0.165,,0.6666666666666666,1.0,9.282376,46.49009,0.2428031590674251,0.3738642018133994,1,True,0.027411850338094013,29
271,2019-01-01,Borama,397759.659833392,79551.93196667841,16264.906844821233,14536.023530281243,1728.8833145399888,0.204456465641011,0.0217327633886271,0.2,29.058333333333334,0.22999999999999998,5.0,4.666666666666667,1.0,10.18763,43.17024,0.2406251937071188,0.2736328112610178,1,True,0.0691763456200068,17
272,2019-01-01,Buuhoodle,114678.62295159738,22935.72459031948,4331.358096571831,3818.23953182956,513.1185647422707,0.188847667729668,0.0223720232915093,0.12,19.356666666666666,0.23666666666666666,,2.1666666666666665,1.75,8.460162,46.66129,0.226129551832888,0.3121385033565494,1,True,0.12329083562688142,23
273,2019-01-01,Kismaayo,194982.61424177085,38996.52284835418,12074.246518455648,10196.989094027553,1877.2574244280927,0.3096236699207461,0.0481390977274611,0.13,34.08166666666667,0.4383333333333333,80.0,6.666666666666667,7.666666666666667,-0.3811448,42.00865,0.4685498464822668,0.412029161025459,1,True,0.10240549110471292,53
274,2019-01-01,Caluula,49878.02246678231,9975.60449335646,5219.102140567978,4239.664274538113,979.4378660298656,0.5231865541625861,0.0981833097615438,0.06,6.948333333333333,0.17333333333333334,22.083333333333332,2.6666666666666665,,11.66822,50.79402000000001,0.4507637375759017,0.4710581502935269,1,False,-0.0521284038690592,28
275,2019-01-01,Luuq,42201.02354780796,8440.20470956159,3458.066813734383,2909.537837853012,548.5289758813705,0.4097136186539254,0.0649900085077276,0.01,21.321666666666665,0.22833333333333336,14.666666666666666,1.1666666666666667,2.25,3.792931,42.6976,0.4123022966960434,0.500413842160481,1,True,0.0907002235065556,59
277,2019-01-01,Afmadow,180756.29518407176,36151.25903681436,12896.46984834579,10910.726548019276,1985.7433003265128,0.3567363956871535,0.0549287453115905,0.03,49.73666666666667,0.3933333333333333,23.833333333333332,2.6666666666666665,4.0,0.5909003,41.78618,0.3680877161916911,0.5119018086833421,1,True,0.15516541299618863,2
278,2019-01-01,Zeylac,76799.71197431434,15359.942394862868,4515.634789397725,3791.016128277469,724.6186611202579,0.2939877424871059,0.0471758710086443,0.42,12.575000000000001,0.11,6.0,6.166666666666667,1.0,10.89293,43.16827,0.4330650433619875,0.2649276406311697,1,False,-0.029060101855936216,78
279,2019-01-01,Cadale,83698.7844852664,16739.75689705328,6656.443160779403,5929.052014013744,727.3911467656592,0.397642761583422,0.0434529098145805,0.04,18.245,0.26666666666666666,,2.5,2.0,3.091515,46.26282,0.2829201738380863,0.3368835013608263,1,False,-0.0607592602225957,27
280,2019-01-01,Buur Hakaba,128204.6513460276,25640.93026920552,12060.908842402876,10573.510052483209,1487.3987899196663,0.47037719442215,0.0580087685705388,0.08,23.921666666666667,0.4066666666666667,,2.1666666666666665,2.25,2.485374,44.00688,0.4846909879180319,0.5490683229813665,1,True,0.07869112855921656,24
281,2019-01-01,Belet Weyne,222898.05826843024,44579.61165368607,20994.689364019232,18020.69903103706,2973.990332982169,0.4709482336256127,0.0667118941296624,0.1,11.729999999999999,0.245,27.916666666666668,5.0,6.833333333333333,4.724339,45.37965,0.4637281725694139,0.5868054618205713,1,True,0.11585722819495853,13
282,2019-01-01,Xudun,29233.817803085487,5846.763560617098,2046.3270536515893,1605.7751155264991,440.5519381250905,0.3499931256730363,0.0753497098963571,0.38,5.7316666666666665,0.135,,1.0,1.0,9.141643,47.50746999999999,0.2431695325710332,0.3752507299375622,1,True,0.02525760426452589,76
283,2019-01-01,Laas Caanood,220788.33591955536,44157.667183911086,14296.532588780634,11890.976303401556,2405.55628537908,0.3237610476395274,0.0544765255682607,0.16,9.458333333333334,0.15,57.916666666666664,4.666666666666667,8.666666666666666,8.438008,47.63642000000001,0.2293654902134254,0.3366077651757097,1,True,0.012846717536182273,55
284,2019-01-01,Cadaado,108059.64692015851,21611.929384031704,7144.427197658416,5742.70924650306,1401.7179511553552,0.3305779447408884,0.0648585291136031,0.06,5.918333333333333,0.19499999999999998,,2.3333333333333335,2.2,6.130694000000001,47.03673,0.4263710655123516,0.3520109308137275,1,True,0.021432986072839055,26
285,2019-01-01,Lughaye,99442.45554944112,19888.49110988824,5892.57700336051,4959.744150226011,932.8328531345,0.2962807470311721,0.0469031485586511,0.43,9.858333333333333,0.11166666666666668,,1.5,,10.64738,43.57811999999999,0.4196119285022721,0.2659179435275348,1,False,-0.030362803503637292,58
287,2019-01-01,Baardheere,122284.68350495162,24456.936700990333,7021.300153358238,6083.980468328216,937.3196850300216,0.2870882907046133,0.0383253101763994,0.02,49.48,0.35000000000000003,8.0,2.3333333333333335,3.8,2.102048,41.70671,0.2972606382668021,0.5213965829380455,1,True,0.2343082922334322,3
288,2019-01-01,Kurtunwaarey,257277.9921167836,51455.59842335672,22598.055595611902,18539.70012046258,4058.355475149324,0.4391758387432182,0.078871018888144,0.04,22.78333333333333,0.5216666666666666,,3.0,,1.674606,44.06695,0.4461179568825337,0.4656396293608185,1,True,0.02646379061760029,54
289,2019-01-01,Belet Xaawo,80263.42747402092,16052.685494804184,6534.4065726152,5507.075445196245,1027.3311274189557,0.4070600258586147,0.0639974618422241,0.0,31.275000000000002,0.33,22.599999999999998,3.1666666666666665,1.8333333333333333,3.4355859999999994,41.7337,0.3942363701220913,0.5172155129757019,1,True,0.11015548711708717,15
290,2019-01-01,Taleex,38521.922596223885,7704.384519244779,2918.3013022824707,2296.659530306047,621.6417719764232,0.3787844823934796,0.0806867531629067,0.31,6.571666666666666,0.12333333333333334,,0.8333333333333334,1.0,9.179458,48.54122,0.2547557920787028,0.3972102948995347,1,True,0.018425812506055073,71
291,2019-01-01,Xarardheere,34095.52790194442,6819.105580388886,2346.4116091573333,2130.183696280448,216.2279128768868,0.3440937497588239,0.0317091311063929,0.01,8.825,0.235,11.166666666666666,1.5,2.0,4.793407,47.83268,0.3447106682656731,0.2395519799571875,1,False,-0.1045417698016364,75
292,2019-01-01,Ceel Afweyn,119189.63988343433,23837.927976686864,10015.77137844898,8120.460481346143,1895.3108971028369,0.4201611561308622,0.0795082063741623,0.16,11.418333333333335,0.15,,3.5,2.0,10.14797,46.68845000000001,0.2906972787612182,0.4022499807716035,1,False,-0.01791117535925868,30
293,2019-01-01,Ceel Barde,62204.20387382111,12440.840774764223,6517.089401993865,4631.059420007751,1886.0299819861136,0.523846379837409,0.1515998810797301,0.0,18.026666666666667,0.29833333333333334,37.583333333333336,5.5,1.0,4.673877,43.99833,0.34701491572768,0.5293849399339471,1,True,0.005538560096538081,31
294,2019-01-01,Sablaale,24953.239247136426,4990.647849427284,2178.521145685352,1779.6959565915647,398.8251890937879,0.4365207106198354,0.0799145123292071,0.03,25.528333333333336,0.5216666666666666,,0.5,,1.383262,43.520540000000004,0.4309610549243231,0.4578215216645919,1,True,0.021300811044756507,69
295,2019-01-01,Tayeeglow,62826.76428427834,12565.352856855672,5945.851824240855,5167.840917388376,778.0109068524794,0.4731941786256158,0.0619171555081316,0.05,20.121666666666666,0.39666666666666667,,0.8333333333333334,1.5,3.835937,44.52907,0.3502607787971933,0.5481180166869125,1,True,0.07492383806129671,72
296,2019-01-01,Burtinle,61401.072470727006,12280.2144941454,5075.9036813000375,4444.723220037381,631.1804612626578,0.4133399855287525,0.0513981625942749,0.05,7.9700000000000015,0.18333333333333335,,2.5,,7.802199000000001,48.39912,0.4927859267135329,0.3848427803948877,1,False,-0.028497205133864834,22
297,2019-01-01,Jariiban,77164.65979907343,15432.931959814685,5474.330032478792,4938.03317255796,536.2968599208333,0.3547174345570384,0.034750160327103,0.07,4.2299999999999995,0.16833333333333333,,3.0,1.0,7.163778999999999,48.9986,0.4050420526164857,0.3501107168133883,1,False,-0.004606717743650124,50
