,Unnamed: 0,Unnamed: 0.1,date,district,total population,Under-Five Population,GAM,MAM,SAM,GAM Prevalence,SAM Prevalence,phase3plus_perc,rainfall,ndvi_score,Price of water,Total alarms,n_conflict_total,Average of centy,Average of centx,prevalence_6lag,next_prevalence,month,increase,increase_numeric,district_encoded,Cowpea,Maize,Sorghum,crop,Sorghum_imputed
465,465,480,2020-07-01,Baidoa,515337.0,103068.0,49573.0,39910.0,9663.0,0.4809737260837505,0.0937536383746652,0.14,57.10333333333333,0.4416666666666666,23.75,5.5,9.166666666666666,3.266359,43.63929,0.6178577398003026,0.456384142382831,7,False,-0.0245895837009195,6,526.0,7.2,10.8,181.33333333333334,178.41624420671036
466,466,481,2020-07-01,Wanla Weyn,66459.0,13292.0,5702.0,4803.0,899.0,0.4289798374962383,0.0676346674691543,0.01,31.226666666666667,0.32,6.0,3.6666666666666665,4.333333333333333,2.791644,44.90646999999999,0.4147038987749591,0.4714070729872084,7,True,0.0424272354909701,74,480.0,90.0,5.44,191.81333333333336,278.06392038182884
467,467,482,2020-07-01,Belet Xaawo,71052.0,14210.0,5009.0,4175.0,834.0,0.3524982406755805,0.0586910626319493,0.12,38.946666666666665,0.3483333333333333,21.83333333333333,4.0,3.0,3.4355860000000003,41.7337,0.4081442057063084,0.3835327234342012,7,True,0.0310344827586206,15,8.0,54.0,32.0,31.333333333333332,288.0647302249549
468,468,483,2020-07-01,Balcad,183234.0,36647.0,14631.0,12347.0,2284.0,0.3992414113024258,0.0623243375992577,0.03,31.26166666666667,0.3466666666666667,,4.0,6.833333333333332,2.488555,45.659079999999996,0.3899254108022901,0.4233865465957157,7,True,0.0241451352932898,8,130.0,4.96,24.0,52.98666666666667,290.75765964858334
469,469,484,2020-07-01,Qardho,64346.0,12869.0,5145.0,4378.0,767.0,0.3997979640997746,0.0596005905664775,0.08,15.228333333333332,0.165,,1.0,1.0,9.502092,49.50764999999999,0.3964549089065016,0.3539238539238539,7,False,-0.0458741101759206,64,0.0,430.0451911150103,274.9640005840768,235.0030638996957,274.9640005840768
470,470,485,2020-07-01,Xudun,33133.0,6627.0,1340.0,1058.0,282.0,0.2022031084955485,0.0425531914893617,0.07,15.528333333333334,0.17,,1.5,,9.141643,47.50746999999999,0.3569833355614147,0.2520754716981132,7,True,0.0498723632025646,76,0.0,178.70551641472497,279.7454770103676,152.8169978083642,279.7454770103676
471,471,486,2020-07-01,Bossaso,467020.0,93404.0,38793.0,32341.0,6452.0,0.4153248254892724,0.0690762708235193,0.1,18.078333333333333,0.1783333333333333,12.1,7.666666666666668,9.0,10.9218,49.39968,0.4283242181220916,0.3622932391199615,7,False,-0.0530315863693109,18,42.22727289255417,513.8759758449334,220.5991501431713,258.9007996268863,220.5991501431713
472,472,487,2020-07-01,Badhaadhe,45955.0,9191.0,2426.0,1894.0,532.0,0.2639538679142639,0.0578827113480578,0.04,85.305,0.605,,1.6666666666666667,2.833333333333333,-0.8536984000000002,41.42942,0.3489569935965541,0.2774755168661588,7,True,0.0135216489518948,4,76.0,700.0,296.2830041807739,357.42766806025793,296.2830041807739
473,473,488,2020-07-01,Sablaale,20212.0,4042.0,1994.0,1656.0,338.0,0.4933201385452746,0.0836219693221177,0.04,58.155,0.5750000000000001,,0.3333333333333333,1.0,1.383262,43.520540000000004,0.4587764880148566,0.4548825710754017,7,False,-0.0384375674698729,69,120.0,7.2,275.63874022143915,134.27958007381304,275.63874022143915
474,474,489,2020-07-01,Qansax Dheere,61939.0,12388.0,5258.0,4254.0,1004.0,0.4244430093639005,0.0810461737164998,0.05,53.98666666666667,0.4066666666666667,23.79166666666667,2.833333333333333,1.5,2.81513,42.840109999999996,0.6480009367515506,0.5084745762711864,7,True,0.0840315669072859,63,420.0,5.2,5.4,143.53333333333333,271.03258910216516
475,475,490,2020-07-01,Xudur,79231.0,15846.0,7083.0,5826.0,1257.0,0.4469897765997728,0.0793260128739114,0.07,41.565,0.3766666666666667,30.0,2.0,1.5,4.1889059999999985,43.906220000000005,0.549549493748511,0.5317134742821079,7,True,0.0847236976823351,77,20.0,46.0,246.0,104.0,272.89548448990433
476,476,491,2020-07-01,Bu'aale,78010.0,15602.0,6425.0,5230.0,1195.0,0.4118061786950391,0.0765927445199333,0.13,59.36833333333333,0.51,29.05,4.333333333333333,1.0,1.197985,42.7408,0.3994682200116711,0.3788461538461538,7,False,-0.0329600248488853,19,360.0,2.8,600.0,320.93333333333334,284.8480157064698
477,477,492,2020-07-01,Baardheere,101133.0,20227.0,4662.0,4013.0,649.0,0.2304840065259306,0.0320858258763039,0.08,55.395,0.385,8.0,2.6666666666666665,2.2,2.102048,41.70671,0.2484368223141074,0.2388133498145859,7,True,0.0083293432886553,3,20.0,1320.0,1560.0,966.6666666666666,302.4855171110426
478,478,493,2020-07-01,Zeylac,72825.0,14565.0,3609.0,2860.0,749.0,0.2477857878475798,0.0514246481290765,0.16,21.435,0.1416666666666667,5.625,1.6666666666666667,1.0,10.89293,43.16827,0.3136157179811676,0.1853759011328527,7,False,-0.062409886714727004,78,0.0,442.59778115376446,275.408297698043,239.33535961726912,275.408297698043
479,479,494,2020-07-01,Buuhoodle,98774.0,19755.0,2668.0,2290.0,378.0,0.1350544166033915,0.019134396355353,0.14,19.47,0.235,,1.5,1.0,8.460162,46.66129,0.2280735519390103,0.1898253606681852,7,True,0.0547709440647937,23,0.0,345.40733710171213,290.27556338133553,211.89430016101588,290.27556338133553
480,480,495,2020-07-01,Gaalkacyo,377473.0,75495.0,33002.0,28690.0,4312.0,0.4371415325518246,0.0571163653222067,0.15,22.076666666666664,0.22,25.391666666666666,4.5,4.666666666666667,6.935230000000002,47.68801,0.4778162642037701,0.3833366448109146,7,False,-0.0538048877409099,40,19.59143904799467,387.79905147301304,251.70100696208053,219.69716582769607,251.70100696208053
481,481,496,2020-07-01,Ceel Buur,66069.0,13214.0,4317.0,3828.0,489.0,0.3266989556530952,0.0370062055395792,0.17,27.56166666666667,0.2666666666666666,,1.6666666666666667,1.5,4.760488,46.841570000000004,0.4128893068350834,0.3598183881952327,7,True,0.0331194325421375,32,100.0,590.6614495774501,282.10052286831393,324.25399081525467,282.10052286831393
482,482,497,2020-07-01,Cadale,61427.0,12285.0,3569.0,3187.0,382.0,0.2905168905168905,0.031094831094831,0.0,31.67333333333333,0.2933333333333333,,4.166666666666667,3.75,3.0915150000000002,46.26282,0.3083621800244197,0.2759462759462759,7,False,-0.0145706145706145,27,120.0,255.02393521939823,40.0,138.3413117397994,294.7334417827554
483,483,498,2020-07-01,Jalalaqsi,100263.0,20053.0,9113.0,7676.0,1437.0,0.4544457188450606,0.0716601007330574,0.01,27.43666666666667,0.3633333333333333,,4.5,1.2,3.40329,45.61273,0.4735042553650304,0.1947145350286711,7,False,-0.2597311838163895,48,8.0,50.0,170.0,76.0,283.2698101716352
484,484,499,2020-07-01,Gebiley,97441.0,19488.0,3266.0,2852.0,414.0,0.1675903119868637,0.021243842364531997,0.07,42.265,0.2516666666666666,10.041666666666666,2.0,1.0,9.859568,43.68093,0.2667717736348647,0.1924063622370446,7,True,0.0248160502501809,44,266.1545960024676,2.5,20.4,96.35153200082253,282.9046231297486
485,485,500,2020-07-01,Caluula,51766.0,10353.0,4896.0,3923.0,973.0,0.4729064039408867,0.0939824205544286,0.12,6.135000000000002,0.2133333333333333,22.95833333333333,3.1666666666666665,,11.66822,50.79402000000001,0.4918983277534718,0.3592467407049734,7,False,-0.1136596632359132,28,0.0,405.7894874046106,285.26944150056147,230.352976301724,285.26944150056147
486,486,501,2020-07-01,Hargeysa,1044086.0,208817.0,26684.0,23626.0,3058.0,0.1277865307901176,0.0146444015573444,0.11,38.25,0.2116666666666666,8.766666666666667,3.6666666666666665,1.75,9.521626,44.28073,0.2029943156263941,0.1965854943370926,7,True,0.068798963546975,45,359.08911854700546,300.0,2.0,220.36303951566848,275.5521694979971
487,487,502,2020-07-01,Dhuusamarreeb,99941.0,19988.0,6447.0,5700.0,747.0,0.3225435261156694,0.0373724234540724,0.22,29.74000000000001,0.255,25.0,3.6666666666666665,3.1666666666666665,5.441128,46.68404999999999,0.4195523751616953,0.3271635817908954,7,True,0.0046200556752259,36,39.06174102064966,495.6060529855904,284.8995976468768,273.18913055103894,284.8995976468768
488,488,503,2020-07-01,Laas Caanood,226941.0,45388.0,8234.0,6549.0,1685.0,0.1814135894950207,0.0371243500484709,0.08,11.788333333333336,0.1733333333333333,65.18333333333334,4.333333333333333,1.6,8.438008,47.63642000000001,0.3761680108430838,0.2306675479180436,7,True,0.0492539584230228,55,0.0,465.3767963050676,279.18640359185156,248.18773329897306,279.18640359185156
489,489,504,2020-07-01,Garoowe,209904.0,41981.0,15793.0,13914.0,1879.0,0.3761939925204259,0.0447583430599556,0.11,15.75,0.1633333333333333,9.160166666666667,4.666666666666667,2.833333333333333,8.470396000000001,48.786390000000004,0.2932033874905685,0.3128870890900428,7,False,-0.06330690343038299,43,46.70421913690842,537.2038818040556,289.9987364698179,291.3022791369273,289.9987364698179
490,490,505,2020-07-01,Cadaado,77426.0,15485.0,5235.0,4560.0,675.0,0.3380690991281885,0.0435905715208266,0.12,30.035,0.2299999999999999,,1.3333333333333333,1.6666666666666667,6.130694000000001,47.03673,0.4486568197838627,0.3458185340652244,7,True,0.0077494349370358,26,0.0,553.2761199122652,280.5410812896194,277.9390670672949,280.5410812896194
491,491,506,2020-07-01,Kismaayo,377653.0,75531.0,27337.0,20152.0,7185.0,0.3619308628245356,0.0951265043492076,0.22,76.545,0.5516666666666666,70.0,8.833333333333334,11.5,-0.3811448,42.00865,0.3769676308818636,0.3705150271415331,7,True,0.0085841643169974,53,136.0,1086.0,236.2566192315238,486.0855397438413,236.2566192315238
492,492,507,2020-07-01,Jamaame,61242.0,12248.0,4695.0,3731.0,964.0,0.3833278902677988,0.0787067276290006,0.11,71.46166666666666,0.4616666666666666,10.0,4.833333333333333,2.2,0.124303,42.80163000000001,0.4403832811966767,0.3061224489795918,7,False,-0.077205441288207,49,310.0,1386.385,287.7504616061623,661.3784872020541,287.7504616061623
493,493,508,2020-07-01,Jariiban,74373.0,14875.0,5225.0,4721.0,504.0,0.3512605042016806,0.0338823529411764,0.12,18.705,0.21,,2.1666666666666665,1.5,7.163778999999999,48.9986,0.4090915108402051,0.3485714285714286,7,False,-0.0026890756302520003,50,0.0,504.2124878667288,277.93865667239936,260.71704817970937,277.93865667239936
494,494,509,2020-07-01,Doolow,56311.0,11263.0,4232.0,3454.0,778.0,0.3757435851904466,0.0690757347065613,0.21,33.16833333333333,0.2516666666666666,,1.1666666666666667,1.25,4.0025330000000015,42.1408,0.4261285631981143,0.3641207815275311,7,False,-0.0116228036629155,38,24.0,818.0,60.0,300.6666666666667,282.6231350526448
495,495,510,2020-07-01,Ceel Barde,50827.0,10165.0,4980.0,4319.0,661.0,0.4899163797343827,0.0650270536153467,0.04,44.29666666666666,0.36,30.0,3.0,,4.673877,43.998329999999996,0.6338574120659726,0.58780127889818,7,True,0.0978848991637973,31,0.0,309.3718186171472,275.12332310739396,194.83171390818038,275.12332310739396
496,496,511,2020-07-01,Kurtunwaarey,188547.0,37709.0,18310.0,15439.0,2871.0,0.4855604762788724,0.0761356705295818,0.02,40.76,0.5483333333333333,,1.6666666666666667,,1.674606,44.06695,0.4452618351340643,0.4643330681516839,7,False,-0.0212274081271884,54,160.0,11.8,279.7830728417429,150.52769094724763,279.7830728417429
497,497,512,2020-07-01,Ceel Dheer,72923.0,14585.0,4169.0,3704.0,465.0,0.2858416181007885,0.0318820706205005,0.08,29.896666666666665,0.2633333333333333,20.291666666666668,1.6666666666666667,,4.051839,47.04731999999999,0.3728953651323323,0.2814535481659239,7,False,-0.0043880699348646,33,33.38967393106097,359.9898020022571,287.61115431769764,226.9968767503386,287.61115431769764
498,498,513,2020-07-01,Cabudwaaq,111450.0,22290.0,8044.0,6945.0,1099.0,0.3608793180798564,0.0493046209062359,0.21,30.73,0.2683333333333333,10.0,5.0,1.0,5.826085,46.125,0.4257411293474653,0.3746074472857784,7,True,0.0137281292059219,25,88.26026529718814,808.0306256130307,283.33349825535345,393.2081297218574,283.33349825535345
499,499,514,2020-07-01,Garbahaarey,121988.0,24398.0,8775.0,7176.0,1599.0,0.3596606279203213,0.0655381588654807,0.22,43.35333333333333,0.3516666666666666,,1.0,1.6666666666666667,3.2059990000000003,42.35913,0.4048338368195087,0.3637295081967213,7,True,0.0040688802764,42,18.0,1008.0,150.0,392.0,291.66914391767926
500,500,515,2020-07-01,Buur Hakaba,129760.0,25952.0,10789.0,8783.0,2006.0,0.4157290382244143,0.0772965474722564,0.04,47.61166666666667,0.43,,4.5,3.25,2.485374,44.006879999999995,0.6211723936273237,0.4955684007707129,7,True,0.0798393625462985,24,154.0,250.0,9.6,137.86666666666667,287.91804065331445
501,501,516,2020-07-01,Ceel Afweyn,113789.0,22758.0,6566.0,5185.0,1381.0,0.2885139291677652,0.0606819579927937,0.08,33.958333333333336,0.1849999999999999,,2.6666666666666665,1.0,10.147969999999999,46.68845000000001,0.4017099370835031,0.3018453427065026,7,True,0.0133314135387374,30,0.0,441.6351823171417,278.0475379478031,239.89424008831494,278.0475379478031
502,502,517,2020-07-01,Eyl,68592.0,13718.0,4741.0,4203.0,538.0,0.345604315497886,0.0392185449774019,0.14,15.803333333333335,0.1933333333333333,,1.1666666666666667,1.0,8.094348,49.56446,0.3279739567099389,0.3083090379008746,7,False,-0.0372952775970114,39,0.0,485.06355638446644,282.28845761655145,255.78400466700597,282.28845761655145
503,503,518,2020-07-01,Jilib,148587.0,29717.0,11536.0,9436.0,2100.0,0.3881953090823434,0.0706666217989702,0.1,67.48333333333333,0.5133333333333333,27.1625,5.5,3.333333333333333,0.6450100000000001,43.05589000000001,0.3909294797509632,0.3124158815612382,7,False,-0.0757794275211052,51,480.0,4.8,291.9266508943108,258.90888363143694,291.9266508943108
504,504,519,2020-07-01,Galdogob,72579.0,14516.0,6012.0,5307.0,705.0,0.4141636814549462,0.0485670983742077,0.11,20.755,0.2433333333333333,,0.0,1.0,7.039169,47.22166000000001,0.4646904136201208,0.4519462624870823,7,True,0.0377825810321361,41,32.05751818256823,342.49274183277186,275.5563874479504,216.70221582109684,275.5563874479504
505,505,520,2020-07-01,Hobyo,69851.0,13970.0,4276.0,3902.0,374.0,0.306084466714388,0.026771653543307003,0.12,24.865,0.2166666666666666,,3.0,1.0,5.971543,48.20153,0.3706782212839118,0.2841803865425912,7,False,-0.0219040801717967,46,0.0,429.8572267870269,278.21496548312786,236.0240640900516,278.21496548312786
506,506,521,2020-07-01,Iskushuban,62264.0,12453.0,4660.0,4024.0,636.0,0.3742070183891431,0.0510720308359431,0.12,9.38,0.165,30.0,3.333333333333333,2.6666666666666665,10.5516,50.50521,0.3383899894950222,0.2954636692091529,7,False,-0.0787433491799902,47,0.0,438.90964710622086,282.85426460380995,240.58797057001027,282.85426460380995
507,507,522,2020-07-01,Jowhar,156220.0,31244.0,14385.0,11875.0,2510.0,0.4604083984124952,0.080335424401485,0.04,26.383333333333336,0.3783333333333333,16.0,4.333333333333333,9.666666666666666,2.993369,45.56808,0.4462076309782391,0.4605536885901744,7,True,0.0001452901776792,52,146.0,5.8,40.0,63.93333333333334,280.96450111868063
508,508,523,2020-07-01,Caynabo,46901.0,9380.0,1819.0,1431.0,388.0,0.1939232409381663,0.04136460554371,0.07,32.975,0.2233333333333333,,1.3333333333333333,1.0,9.282376,46.49009,0.3650665187072713,0.2574626865671642,7,True,0.0635394456289979,29,0.0,401.6178216802248,277.84202173228516,226.48661447083666,277.84202173228516
509,509,524,2020-07-01,Ceel Waaq,39783.0,7957.0,1855.0,1624.0,231.0,0.2331280633404549,0.0290310418499434,0.05,49.08333333333334,0.4233333333333333,14.229166666666664,6.5,5.0,2.6789779999999994,41.44526,0.2898932988948713,0.2664990571967316,7,True,0.0333709938562767,34,196.66060572175223,482.8900826044476,296.1932834916102,325.24799060593665,296.1932834916102
510,510,525,2020-07-01,Ceerigaabo,195781.0,39156.0,9845.0,7774.0,2071.0,0.2514301767289815,0.0528910001021554,0.08,32.833333333333336,0.1766666666666666,45.0,2.6666666666666665,2.2,10.29076,47.8071,0.3959349225046938,0.263567871280807,7,True,0.0121376945518255,35,0.0,442.36965948563204,282.476964452551,241.6155413127277,282.476964452551
511,511,527,2020-07-01,Diinsoor,139564.0,27913.0,12338.0,9983.0,2355.0,0.4420162648228424,0.0843692902948446,0.08,53.605,0.45,31.16666666666667,6.166666666666668,2.8,2.102024,42.90189,0.6312343512436379,0.49238760523016295,7,True,0.0503713404073206,37,346.0,5.6,7.08,119.56,282.7580589472067
512,512,528,2020-07-01,Lughaye,99157.0,19831.0,4803.0,3842.0,961.0,0.2421965609399425,0.0484594826282083,0.16,18.193333333333328,0.1533333333333333,,1.8333333333333333,1.0,10.64738,43.57811999999999,0.3084001655970627,0.1896116994452849,7,False,-0.0525848614946576,58,0.0,201.69635716405074,279.6588836472272,160.45174693709262,279.6588836472272
513,513,529,2021-01-01,Xudur,79232.0,15845.0,8425.0,,1650.0,0.5317134742821079,0.1041337961502051,0.12,27.816666666666666,0.3533333333333333,30.83333333333333,3.0,2.6666666666666665,4.1889059999999985,43.906220000000005,0.4469897765997728,0.4472915724098218,1,False,-0.0844219018722861,77,212.0,40.0,2.0380000000000003,84.67933333333333,284.54971068728355
514,514,530,2021-01-01,Jariiban,74373.0,14875.0,5185.0,,850.0,0.3485714285714286,0.0571428571428571,0.19,8.833333333333334,0.1949999999999999,,1.8333333333333333,,7.163778999999999,48.9986,0.3512605042016806,0.3333170092909431,1,False,-0.0152544192804854,50,78.56848801460865,408.74274795577855,291.79706648552786,259.702767485305,291.79706648552786
515,515,531,2021-01-01,Ceel Afweyn,113789.0,22760.0,6870.0,,1380.0,0.3018453427065026,0.0606326889279437,0.23,13.74,0.1783333333333333,,1.3333333333333333,1.0,10.147969999999999,46.68845000000001,0.2885139291677652,0.2599961858750237,1,False,-0.0418491568314788,30,37.996898865964425,437.3629542201969,290.7227052604746,255.360852782212,290.7227052604746
516,516,532,2021-01-01,Badhaadhe,45956.0,9190.0,2550.0,,410.0,0.2774755168661588,0.044613710554951,0.1,24.835,0.5566666666666666,,2.1666666666666665,4.333333333333333,-0.8536984000000002,41.42942,0.2639538679142639,0.4056724072698737,1,True,0.1281968904037149,4,60.0,150.0,309.8505618981047,173.28352063270154,309.8505618981047
517,517,533,2021-01-01,Jilib,148588.0,29720.0,9285.0,,1635.0,0.3124158815612382,0.0550134589502018,0.11,20.03,0.5633333333333334,30.16666666666667,4.0,3.0,0.6450100000000001,43.05589000000001,0.3881953090823434,0.4043924756806527,1,True,0.0919765941194145,51,320.0,1000.0,297.8710888962847,539.2903629654282,297.8710888962847
518,518,534,2021-01-01,Gebiley,97441.0,19490.0,3750.0,,465.0,0.1924063622370446,0.0238583889173935,0.11,27.11333333333333,0.2566666666666666,10.666666666666666,2.833333333333333,1.0,9.859568,43.68093,0.1675903119868637,0.2876174019676151,1,True,0.0952110397305704,44,194.5237909488228,713.12807170449,302.83156707714517,403.49447657681935,302.83156707714517
519,519,535,2021-01-01,Belet Xaawo,71052.0,14210.0,5450.0,,675.0,0.3835327234342012,0.0475017593244194,0.15,13.394999999999998,0.31,21.891666666666666,3.6666666666666665,3.1666666666666665,3.4355860000000003,41.7337,0.3524982406755805,0.3349866620681312,1,False,-0.0485460613660699,15,4.0,6.0,294.72341500866133,101.57447166955377,294.72341500866133
520,520,536,2021-01-01,Sablaale,20213.0,4045.0,1840.0,,310.0,0.4548825710754017,0.07663782447466,0.07,25.31,0.5950000000000001,,1.3333333333333333,1.0,1.383262,43.520540000000004,0.4933201385452746,0.4486895846702985,1,False,-0.0061929864051031,69,90.0,1600.0,289.0187649363333,659.6729216454445,289.0187649363333
521,521,537,2021-01-01,Belet Weyne,231851.0,46370.0,11475.0,,1855.0,0.2474660340737546,0.0400043131334914,0.13,16.588333333333335,0.2866666666666667,25.33333333333333,8.5,9.833333333333334,4.724339,45.37965,0.4625835669613974,0.3071993772609909,1,True,0.0597333431872363,13,4.0,80.0,480.0,188.0,289.62946513927415
522,522,538,2021-01-01,Sheikh,71387.0,14275.0,2610.0,,270.0,0.1828371278458844,0.0189141856392294,0.18,22.45833333333333,0.26,,0.3333333333333333,,9.992453,45.429140000000004,0.1455487847587028,0.2242774189339074,1,True,0.0414402910880229,70,44.63025880932861,262.27005623095465,309.57347550081374,205.491263513699,309.57347550081374
523,523,539,2021-01-01,Gaalkacyo,377473.0,75495.0,28940.0,,5075.0,0.3833366448109146,0.0672229949003245,0.14,13.986666666666665,0.2116666666666666,26.5,4.5,5.666666666666668,6.935230000000002,47.68801,0.4371415325518246,0.3799963816705769,1,False,-0.0033402631403376,40,167.95427536318863,202.82008659947758,259.34063384749345,210.03833193671986,259.34063384749345
524,524,540,2021-01-01,Buuhoodle,98773.0,19755.0,3750.0,,775.0,0.1898253606681852,0.0392305745380916,0.18,12.585,0.2183333333333333,,2.0,2.6666666666666665,8.460162,46.66129,0.1350544166033915,0.2063106796116504,1,True,0.0164853189434651,23,2.3577783380941923,395.19567799903507,308.3386062159318,235.2973541843537,308.3386062159318
525,525,541,2021-01-01,Wanla Weyn,66459.0,13290.0,6265.0,,1095.0,0.4714070729872084,0.082392776523702,0.07,20.045,0.3833333333333333,6.416666666666668,4.0,3.0,2.791644,44.90646999999999,0.4289798374962383,0.4482908617511664,1,False,-0.023116211236042003,74,480.0,600.0,17.1,365.7,285.89984651326023
526,526,542,2021-01-01,Ceerigaabo,195781.0,39155.0,10320.0,,1865.0,0.263567871280807,0.0476312092963861,0.24,19.156666666666673,0.165,46.41666666666666,3.0,2.0,10.29076,47.8071,0.2514301767289815,0.2245768359322937,1,False,-0.0389910353485133,35,0.0,443.12337021326493,295.03670282782997,246.05335768036494,295.03670282782997
527,527,543,2021-01-01,Ceel Waaq,39782.0,7955.0,2120.0,,300.0,0.2664990571967316,0.0377121307353865,0.15,16.830000000000002,0.3766666666666667,12.583333333333336,6.0,2.25,2.6789779999999994,41.44526,0.2331280633404549,0.3544682405589296,1,True,0.087969183362198,34,303.54148769621605,827.3151944857063,304.9303076039875,478.59566326197,304.9303076039875
528,528,544,2021-01-01,Balcad,183233.0,36645.0,15515.0,,2610.0,0.4233865465957157,0.0712239050347932,0.13,18.715,0.435,,4.5,5.0,2.488555,45.659079999999996,0.3992414113024258,0.4248102325025402,1,True,0.0014236859068245,8,282.0,3.7,1080.0,455.23333333333335,289.85507103942183
529,529,545,2021-01-01,Xarardheere,33448.0,6690.0,1615.0,,195.0,0.2414050822122571,0.0291479820627802,0.25,13.746666666666668,0.2583333333333333,7.25,0.5,1.0,4.793407,47.832679999999996,0.3925848407833757,0.268406014603596,1,True,0.0270009323913388,75,70.0,652.5954683422872,80.0,267.5318227807624,281.09360835228307
530,530,546,2021-01-01,Iskushuban,62264.0,12455.0,3680.0,,500.0,0.2954636692091529,0.0401445202729827,0.17,9.181666666666667,0.17,30.0,2.833333333333333,2.0,10.5516,50.50521,0.3742070183891431,0.3565675219048366,1,True,0.0611038526956836,47,52.94621117847018,582.9370657185862,283.68387719300694,306.52238469668777,283.68387719300694
531,531,547,2021-01-01,Waajid,69575.0,13915.0,6865.0,,1165.0,0.4933524973050665,0.0837226015091627,0.1,27.89,0.3116666666666667,,5.333333333333333,1.6666666666666667,3.81645,43.43285,0.4367229608336327,0.4498858793883663,1,False,-0.0434666179167001,73,104.0,20.0,728.0,284.0,281.2982555516876
532,532,548,2021-01-01,Ceel Dheer,72923.0,14585.0,4105.0,,615.0,0.2814535481659239,0.0421666095303393,0.17,20.02833333333333,0.2833333333333333,19.783333333333328,1.3333333333333333,1.0,4.051839,47.04731999999999,0.2858416181007885,0.3369272237196765,1,True,0.0554736755537526,33,106.0,536.4907713712672,60.0,234.16359045708907,296.8192922667312
533,533,549,2021-01-01,Banadir,2228463.0,445695.0,192530.0,,33880.0,0.4319770246468998,0.076016109671412,0.03,19.321666666666673,0.2533333333333333,,7.666666666666668,41.16666666666666,2.110552,45.425470000000004,0.46459558485325103,0.4710969130686256,1,True,0.0391198884217258,9,1837.8975443994757,503.92424092704664,0.0,780.6072617755075,0.0
534,534,550,2021-01-01,Ceel Barde,50827.0,10165.0,5975.0,,1280.0,0.58780127889818,0.1259222823413674,0.09,19.008333333333336,0.3133333333333333,34.3055,5.166666666666667,2.333333333333333,4.673877,43.998329999999996,0.4899163797343827,0.593619466793754,1,True,0.0058181878955739,31,0.0,462.3225887101579,276.14915570366526,246.15724813794108,276.14915570366526
535,535,551,2021-01-01,Hargeysa,1044086.0,208815.0,41050.0,,6600.0,0.1965854943370926,0.0316069247898857,0.12,26.50666666666667,0.1999999999999999,10.083333333333334,4.166666666666667,2.0,9.521626,44.28073,0.1277865307901176,0.2676350893059009,1,True,0.0710495949688083,45,251.8353959344357,501.9144971904917,257.63251040370403,337.12746784287714,257.63251040370403
536,536,552,2021-01-01,Jalalaqsi,100263.0,20055.0,3905.0,,545.0,0.1947145350286711,0.0271752680129643,0.1,19.525,0.4383333333333333,,5.0,2.0,3.40329,45.61273,0.4544457188450606,0.4080728253042081,1,True,0.213358290275537,48,8.0,300.0,910.0,406.0,290.78687574391915
537,537,553,2021-01-01,Bandarbeyla,15023.0,3005.0,880.0,,115.0,0.2928452579034942,0.038269550748752,0.22,10.005,0.1566666666666666,28.875,2.1666666666666665,1.0,9.229735,50.32945,0.3404326123128119,0.4147422000188518,1,True,0.1218969421153576,10,0.0,668.1209604759397,283.7542257018269,317.2917287259222,283.7542257018269
538,538,554,2021-01-01,Dhuusamarreeb,99941.0,19990.0,6540.0,,1000.0,0.3271635817908954,0.0500250125062531,0.1,13.561666666666666,0.2483333333333333,17.5,2.6666666666666665,5.333333333333333,5.441128,46.68404999999999,0.3225435261156694,0.3560481018674942,1,True,0.0288845200765988,36,195.0229972632476,474.7415229979256,297.47418189550103,322.4129007188914,297.47418189550103
539,539,555,2021-01-01,Ceel Buur,66070.0,13215.0,4755.0,,835.0,0.3598183881952327,0.0631857737419599,0.11,13.713333333333333,0.2749999999999999,,0.3333333333333333,1.6666666666666667,4.760488,46.841570000000004,0.3266989556530952,0.3584365855515789,1,False,-0.0013818026436537,32,50.0,421.1082595759401,20.0,163.70275319198004,295.44363486119244
540,540,557,2021-01-01,Xudun,33133.0,6625.0,1670.0,,405.0,0.2520754716981132,0.0611320754716981,0.18,7.853333333333333,0.1483333333333333,,1.1666666666666667,,9.141643,47.50746999999999,0.2022031084955485,0.2059262364822373,1,False,-0.0461492352158758,76,0.0,157.9704574218454,298.82817702813264,152.26621148332603,298.82817702813264
541,541,558,2021-01-01,Taleex,53457.0,10690.0,3030.0,,670.0,0.2834424695977549,0.0626753975678204,0.17,10.468333333333332,0.15,,0.5,1.0,9.179458,48.54122,0.2199045926480217,0.2387409755911226,1,False,-0.0447014940066322,71,0.0,314.6982672324481,291.9811254915602,202.2264642413361,291.9811254915602
542,542,559,2021-01-01,Jamaame,61242.0,12250.0,3750.0,,675.0,0.3061224489795918,0.0551020408163265,0.21,15.483333333333334,0.4883333333333333,10.0,4.666666666666667,1.6,0.124303,42.80163000000001,0.3833278902677988,0.4376510659496103,1,True,0.1315286169700185,49,826.0,1194.193,286.70005622961,768.9643520765367,286.70005622961
543,543,560,2021-01-01,Baraawe,56743.0,11350.0,5575.0,,1015.0,0.4911894273127753,0.0894273127753303,0.06,15.165,0.4216666666666667,,0.8333333333333334,3.2,1.1083100000000001,43.84067000000001,0.4505242752665433,0.4655421778369564,1,False,-0.0256472494758189,11,20.0,560.0,292.2304530064069,290.74348433546896,292.2304530064069
