,date,Unnamed: 0,district,level1_name,population_analysed,area_phase,phase1_n,phase1_perc,phase2_n,phase2_perc,phase3_n,phase3_perc,phase4_n,phase4_perc,phase5_n,phase5_perc,phase3plus_n,phase3plus_perc,proj_population_analyzed,proj_area_phase,proj_analysis_period,proj_phase1_n,proj_phase1_perc,proj_phase2_n,proj_phase2_perc,proj_phase3_n,proj_phase3_perc,proj_phase4_n,proj_phase4_perc,proj_phase5_n,proj_phase5_perc,proj_phase3plus_n,proj_phase3plus_perc
101,2020-12-01,133,Marka,Shabelle Hoose,180336,2,135150,0.75,30860,0.17,12227.0,0.07,2100.0,0.01,0.0,0.0,14327,0.08,180336,2,Oct 2020 - Dec 2020,119830,0.66,39124,0.22,17182.0,0.1,4200.0,0.02,0.0,0.0,21382,0.12
102,2021-01-01,59,Marka,Shabelle Hoose,180336,2,123336,0.68,40900,0.22,15600.0,0.09,500.0,0.0,0.0,0.0,16100,0.09,180336,2,Apr 2021 - Jun 2021,107836,0.6,45200,0.25,25300.0,0.14,2000.0,0.01,0.0,0.0,27300,0.15
103,2021-02-01,59,Marka,Shabelle Hoose,180336,2,123336,0.68,40900,0.22,15600.0,0.09,500.0,0.0,0.0,0.0,16100,0.09,180336,2,Apr 2021 - Jun 2021,107836,0.6,45200,0.25,25300.0,0.14,2000.0,0.01,0.0,0.0,27300,0.15
104,2021-03-01,59,Marka,Shabelle Hoose,180336,2,123336,0.68,40900,0.22,15600.0,0.09,500.0,0.0,0.0,0.0,16100,0.09,180336,2,Apr 2021 - Jun 2021,107836,0.6,45200,0.25,25300.0,0.14,2000.0,0.01,0.0,0.0,27300,0.15
105,2021-04-01,59,Marka,Shabelle Hoose,180336,2,123336,0.68,40900,0.22,15600.0,0.09,500.0,0.0,0.0,0.0,16100,0.09,180336,2,Apr 2021 - Jun 2021,107836,0.6,45200,0.25,25300.0,0.14,2000.0,0.01,0.0,0.0,27300,0.15
106,2021-05-01,59,Marka,Shabelle Hoose,180336,2,123336,0.68,40900,0.22,15600.0,0.09,500.0,0.0,0.0,0.0,16100,0.09,180336,2,Apr 2021 - Jun 2021,107836,0.6,45200,0.25,25300.0,0.14,2000.0,0.01,0.0,0.0,27300,0.15
107,2021-06-01,59,Marka,Shabelle Hoose,180336,2,123336,0.68,40900,0.22,15600.0,0.09,500.0,0.0,0.0,0.0,16100,0.09,180336,2,Apr 2021 - Jun 2021,107836,0.6,45200,0.25,25300.0,0.14,2000.0,0.01,0.0,0.0,27300,0.15
108,2017-01-01,621,Jilib,Juba Dhexe,174819,2,113632,0.65,45453,0.26,13986.0,0.08,,,,,14300,0.08,174819,3,Feb 2017 - Jun 2017,103143,0.59,36712,0.21,34964.0,0.2,,,,,34100,0.2
109,2017-02-01,621,Jilib,Juba Dhexe,174819,2,113632,0.65,45453,0.26,13986.0,0.08,,,,,14300,0.08,174819,3,Feb 2017 - Jun 2017,103143,0.59,36712,0.21,34964.0,0.2,,,,,34100,0.2
110,2017-03-01,621,Jilib,Juba Dhexe,174819,2,113632,0.65,45453,0.26,13986.0,0.08,,,,,14300,0.08,174819,3,Feb 2017 - Jun 2017,103143,0.59,36712,0.21,34964.0,0.2,,,,,34100,0.2
111,2017-04-01,621,Jilib,Juba Dhexe,174819,2,113632,0.65,45453,0.26,13986.0,0.08,,,,,14300,0.08,174819,3,Feb 2017 - Jun 2017,103143,0.59,36712,0.21,34964.0,0.2,,,,,34100,0.2
112,2017-05-01,621,Jilib,Juba Dhexe,174819,2,113632,0.65,45453,0.26,13986.0,0.08,,,,,14300,0.08,174819,3,Feb 2017 - Jun 2017,103143,0.59,36712,0.21,34964.0,0.2,,,,,34100,0.2
113,2017-06-01,621,Jilib,Juba Dhexe,174819,2,113632,0.65,45453,0.26,13986.0,0.08,,,,,14300,0.08,174819,3,Feb 2017 - Jun 2017,103143,0.59,36712,0.21,34964.0,0.2,,,,,34100,0.2
114,2017-07-01,548,Jilib,Juba Dhexe,174819,2,110136,0.63,40208,0.23,24475.0,0.14,0.0,0.0,0.0,0.0,24100,0.14,177364,2,Aug 2017 - Dec 2017,129476,0.73,42567,0.24,5321.0,0.03,0.0,0.0,0.0,0.0,5320,0.03
115,2017-08-01,548,Jilib,Juba Dhexe,174819,2,110136,0.63,40208,0.23,24475.0,0.14,0.0,0.0,0.0,0.0,24100,0.14,177364,2,Aug 2017 - Dec 2017,129476,0.73,42567,0.24,5321.0,0.03,0.0,0.0,0.0,0.0,5320,0.03
116,2017-09-01,548,Jilib,Juba Dhexe,174819,2,110136,0.63,40208,0.23,24475.0,0.14,0.0,0.0,0.0,0.0,24100,0.14,177364,2,Aug 2017 - Dec 2017,129476,0.73,42567,0.24,5321.0,0.03,0.0,0.0,0.0,0.0,5320,0.03
117,2017-10-01,548,Jilib,Juba Dhexe,174819,2,110136,0.63,40208,0.23,24475.0,0.14,0.0,0.0,0.0,0.0,24100,0.14,177364,2,Aug 2017 - Dec 2017,129476,0.73,42567,0.24,5321.0,0.03,0.0,0.0,0.0,0.0,5320,0.03
118,2017-11-01,548,Jilib,Juba Dhexe,174819,2,110136,0.63,40208,0.23,24475.0,0.14,0.0,0.0,0.0,0.0,24100,0.14,177364,2,Aug 2017 - Dec 2017,129476,0.73,42567,0.24,5321.0,0.03,0.0,0.0,0.0,0.0,5320,0.03
119,2017-12-01,548,Jilib,Juba Dhexe,174819,2,110136,0.63,40208,0.23,24475.0,0.14,0.0,0.0,0.0,0.0,24100,0.14,177364,2,Aug 2017 - Dec 2017,129476,0.73,42567,0.24,5321.0,0.03,0.0,0.0,0.0,0.0,5320,0.03
120,2018-01-01,475,Jilib,Juba Dhexe,174819,2,134611,0.77,24475,0.14,15734.0,0.09,0.0,0.0,0.0,0.0,16300,0.09,174819,2,Feb 2018 - Jun 2018,134611,0.77,24475,0.14,12237.0,0.07,3496.0,0.02,0.0,0.0,16300,0.09
121,2018-02-01,475,Jilib,Juba Dhexe,174819,2,134611,0.77,24475,0.14,15734.0,0.09,0.0,0.0,0.0,0.0,16300,0.09,174819,2,Feb 2018 - Jun 2018,134611,0.77,24475,0.14,12237.0,0.07,3496.0,0.02,0.0,0.0,16300,0.09
122,2018-03-01,475,Jilib,Juba Dhexe,174819,2,134611,0.77,24475,0.14,15734.0,0.09,0.0,0.0,0.0,0.0,16300,0.09,174819,2,Feb 2018 - Jun 2018,134611,0.77,24475,0.14,12237.0,0.07,3496.0,0.02,0.0,0.0,16300,0.09
123,2018-04-01,475,Jilib,Juba Dhexe,174819,2,134611,0.77,24475,0.14,15734.0,0.09,0.0,0.0,0.0,0.0,16300,0.09,174819,2,Feb 2018 - Jun 2018,134611,0.77,24475,0.14,12237.0,0.07,3496.0,0.02,0.0,0.0,16300,0.09
124,2018-05-01,475,Jilib,Juba Dhexe,174819,2,134611,0.77,24475,0.14,15734.0,0.09,0.0,0.0,0.0,0.0,16300,0.09,174819,2,Feb 2018 - Jun 2018,134611,0.77,24475,0.14,12237.0,0.07,3496.0,0.02,0.0,0.0,16300,0.09
125,2018-06-01,475,Jilib,Juba Dhexe,174819,2,134611,0.77,24475,0.14,15734.0,0.09,0.0,0.0,0.0,0.0,16300,0.09,174819,2,Feb 2018 - Jun 2018,134611,0.77,24475,0.14,12237.0,0.07,3496.0,0.02,0.0,0.0,16300,0.09
126,2018-07-01,402,Jilib,Juba Dhexe,177364,2,119515,0.67,44102,0.25,13747.0,0.08,,,,,13747,0.08,177364,2,Aug 2018 - Dec 2018,130073,0.73,42708,0.24,4582.0,0.03,,,,,4582,0.03
127,2018-08-01,402,Jilib,Juba Dhexe,177364,2,119515,0.67,44102,0.25,13747.0,0.08,,,,,13747,0.08,177364,2,Aug 2018 - Dec 2018,130073,0.73,42708,0.24,4582.0,0.03,,,,,4582,0.03
128,2018-09-01,402,Jilib,Juba Dhexe,177364,2,119515,0.67,44102,0.25,13747.0,0.08,,,,,13747,0.08,177364,2,Aug 2018 - Dec 2018,130073,0.73,42708,0.24,4582.0,0.03,,,,,4582,0.03
129,2018-10-01,402,Jilib,Juba Dhexe,177364,2,119515,0.67,44102,0.25,13747.0,0.08,,,,,13747,0.08,177364,2,Aug 2018 - Dec 2018,130073,0.73,42708,0.24,4582.0,0.03,,,,,4582,0.03
130,2018-11-01,402,Jilib,Juba Dhexe,177364,2,119515,0.67,44102,0.25,13747.0,0.08,,,,,13747,0.08,177364,2,Aug 2018 - Dec 2018,130073,0.73,42708,0.24,4582.0,0.03,,,,,4582,0.03
131,2018-12-01,402,Jilib,Juba Dhexe,177364,2,119515,0.67,44102,0.25,13747.0,0.08,,,,,13747,0.08,177364,2,Aug 2018 - Dec 2018,130073,0.73,42708,0.24,4582.0,0.03,,,,,4582,0.03
132,2019-01-01,329,Jilib,Juba Dhexe,177364,1,145438,0.82,28378,0.16,1774.0,0.01,0.0,0.0,0.0,0.0,2550,0.01,177364,1,Feb 2019 - Jun 2019,141891,0.8,31926,0.18,1774.0,0.01,0.0,0.0,0.0,0.0,2550,0.01
133,2019-02-01,329,Jilib,Juba Dhexe,177364,1,145438,0.82,28378,0.16,1774.0,0.01,0.0,0.0,0.0,0.0,2550,0.01,177364,1,Feb 2019 - Jun 2019,141891,0.8,31926,0.18,1774.0,0.01,0.0,0.0,0.0,0.0,2550,0.01
134,2019-03-01,329,Jilib,Juba Dhexe,177364,1,145438,0.82,28378,0.16,1774.0,0.01,0.0,0.0,0.0,0.0,2550,0.01,177364,1,Feb 2019 - Jun 2019,141891,0.8,31926,0.18,1774.0,0.01,0.0,0.0,0.0,0.0,2550,0.01
135,2019-04-01,329,Jilib,Juba Dhexe,177364,1,145438,0.82,28378,0.16,1774.0,0.01,0.0,0.0,0.0,0.0,2550,0.01,177364,1,Feb 2019 - Jun 2019,141891,0.8,31926,0.18,1774.0,0.01,0.0,0.0,0.0,0.0,2550,0.01
136,2019-05-01,329,Jilib,Juba Dhexe,177364,1,145438,0.82,28378,0.16,1774.0,0.01,0.0,0.0,0.0,0.0,2550,0.01,177364,1,Feb 2019 - Jun 2019,141891,0.8,31926,0.18,1774.0,0.01,0.0,0.0,0.0,0.0,2550,0.01
137,2019-06-01,329,Jilib,Juba Dhexe,177364,1,145438,0.82,28378,0.16,1774.0,0.01,0.0,0.0,0.0,0.0,2550,0.01,177364,1,Feb 2019 - Jun 2019,141891,0.8,31926,0.18,1774.0,0.01,0.0,0.0,0.0,0.0,2550,0.01
138,2019-07-01,329,Jilib,Juba Dhexe,177364,1,145438,0.82,28378,0.16,1774.0,0.01,0.0,0.0,0.0,0.0,2550,0.01,177364,1,Feb 2019 - Jun 2019,141891,0.8,31926,0.18,1774.0,0.01,0.0,0.0,0.0,0.0,2550,0.01
139,2019-08-01,256,Jilib,Juba Dhexe,177364,2,117060,0.66,37246,0.21,24831.0,0.14,0.0,0.0,0.0,0.0,24637,0.14,177364,3,Oct 2019 - Dec 2019,104645,0.59,37246,0.21,35473.0,0.2,0.0,0.0,0.0,0.0,36201,0.2
140,2019-09-01,256,Jilib,Juba Dhexe,177364,2,117060,0.66,37246,0.21,24831.0,0.14,0.0,0.0,0.0,0.0,24637,0.14,177364,3,Oct 2019 - Dec 2019,104645,0.59,37246,0.21,35473.0,0.2,0.0,0.0,0.0,0.0,36201,0.2
141,2019-10-01,256,Jilib,Juba Dhexe,177364,2,117060,0.66,37246,0.21,24831.0,0.14,0.0,0.0,0.0,0.0,24637,0.14,177364,3,Oct 2019 - Dec 2019,104645,0.59,37246,0.21,35473.0,0.2,0.0,0.0,0.0,0.0,36201,0.2
142,2019-11-01,256,Jilib,Juba Dhexe,177364,2,117060,0.66,37246,0.21,24831.0,0.14,0.0,0.0,0.0,0.0,24637,0.14,177364,3,Oct 2019 - Dec 2019,104645,0.59,37246,0.21,35473.0,0.2,0.0,0.0,0.0,0.0,36201,0.2
143,2019-12-01,256,Jilib,Juba Dhexe,177364,2,117060,0.66,37246,0.21,24831.0,0.14,0.0,0.0,0.0,0.0,24637,0.14,177364,3,Oct 2019 - Dec 2019,104645,0.59,37246,0.21,35473.0,0.2,0.0,0.0,0.0,0.0,36201,0.2
144,2020-01-01,183,Jilib,Juba Dhexe,148587,2,96582,0.65,35661,0.24,14859.0,0.1,0.0,0.0,0.0,0.0,15559,0.1,148587,2,Apr 2020 - Jun 2020,101039,0.68,35661,0.24,11887.0,0.08,0.0,0.0,0.0,0.0,11921,0.08
145,2020-02-01,183,Jilib,Juba Dhexe,148587,2,96582,0.65,35661,0.24,14859.0,0.1,0.0,0.0,0.0,0.0,15559,0.1,148587,2,Apr 2020 - Jun 2020,101039,0.68,35661,0.24,11887.0,0.08,0.0,0.0,0.0,0.0,11921,0.08
146,2020-03-01,183,Jilib,Juba Dhexe,148587,2,96582,0.65,35661,0.24,14859.0,0.1,0.0,0.0,0.0,0.0,15559,0.1,148587,2,Apr 2020 - Jun 2020,101039,0.68,35661,0.24,11887.0,0.08,0.0,0.0,0.0,0.0,11921,0.08
147,2020-04-01,183,Jilib,Juba Dhexe,148587,2,96582,0.65,35661,0.24,14859.0,0.1,0.0,0.0,0.0,0.0,15559,0.1,148587,2,Apr 2020 - Jun 2020,101039,0.68,35661,0.24,11887.0,0.08,0.0,0.0,0.0,0.0,11921,0.08
148,2020-05-01,183,Jilib,Juba Dhexe,148587,2,96582,0.65,35661,0.24,14859.0,0.1,0.0,0.0,0.0,0.0,15559,0.1,148587,2,Apr 2020 - Jun 2020,101039,0.68,35661,0.24,11887.0,0.08,0.0,0.0,0.0,0.0,11921,0.08
149,2020-06-01,183,Jilib,Juba Dhexe,148587,2,96582,0.65,35661,0.24,14859.0,0.1,0.0,0.0,0.0,0.0,15559,0.1,148587,2,Apr 2020 - Jun 2020,101039,0.68,35661,0.24,11887.0,0.08,0.0,0.0,0.0,0.0,11921,0.08
150,2020-07-01,183,Jilib,Juba Dhexe,148587,2,96582,0.65,35661,0.24,14859.0,0.1,0.0,0.0,0.0,0.0,15559,0.1,148587,2,Apr 2020 - Jun 2020,101039,0.68,35661,0.24,11887.0,0.08,0.0,0.0,0.0,0.0,11921,0.08
151,2020-08-01,183,Jilib,Juba Dhexe,148587,2,96582,0.65,35661,0.24,14859.0,0.1,0.0,0.0,0.0,0.0,15559,0.1,148587,2,Apr 2020 - Jun 2020,101039,0.68,35661,0.24,11887.0,0.08,0.0,0.0,0.0,0.0,11921,0.08
152,2020-09-01,109,Jilib,Juba Dhexe,148587,2,109237,0.74,20425,0.14,14437.0,0.1,4489.0,0.03,0.0,0.0,18926,0.13,148587,2,Oct 2020 - Dec 2020,106461,0.72,22593,0.15,16257.0,0.11,3276.0,0.02,0.0,0.0,19533,0.13
153,2020-10-01,109,Jilib,Juba Dhexe,148587,2,109237,0.74,20425,0.14,14437.0,0.1,4489.0,0.03,0.0,0.0,18926,0.13,148587,2,Oct 2020 - Dec 2020,106461,0.72,22593,0.15,16257.0,0.11,3276.0,0.02,0.0,0.0,19533,0.13
154,2020-11-01,109,Jilib,Juba Dhexe,148587,2,109237,0.74,20425,0.14,14437.0,0.1,4489.0,0.03,0.0,0.0,18926,0.13,148587,2,Oct 2020 - Dec 2020,106461,0.72,22593,0.15,16257.0,0.11,3276.0,0.02,0.0,0.0,19533,0.13
155,2020-12-01,109,Jilib,Juba Dhexe,148587,2,109237,0.74,20425,0.14,14437.0,0.1,4489.0,0.03,0.0,0.0,18926,0.13,148587,2,Oct 2020 - Dec 2020,106461,0.72,22593,0.15,16257.0,0.11,3276.0,0.02,0.0,0.0,19533,0.13
156,2021-01-01,35,Jilib,Juba Dhexe,148588,2,112988,0.76,19900,0.15,15700.0,0.11,0.0,0.0,0.0,0.0,15700,0.11,148588,2,Apr 2021 - Jun 2021,103088,0.69,26700,0.18,18800.0,0.13,0.0,0.0,0.0,0.0,18800,0.13
157,2021-02-01,35,Jilib,Juba Dhexe,148588,2,112988,0.76,19900,0.15,15700.0,0.11,0.0,0.0,0.0,0.0,15700,0.11,148588,2,Apr 2021 - Jun 2021,103088,0.69,26700,0.18,18800.0,0.13,0.0,0.0,0.0,0.0,18800,0.13
158,2021-03-01,35,Jilib,Juba Dhexe,148588,2,112988,0.76,19900,0.15,15700.0,0.11,0.0,0.0,0.0,0.0,15700,0.11,148588,2,Apr 2021 - Jun 2021,103088,0.69,26700,0.18,18800.0,0.13,0.0,0.0,0.0,0.0,18800,0.13
159,2021-04-01,35,Jilib,Juba Dhexe,148588,2,112988,0.76,19900,0.15,15700.0,0.11,0.0,0.0,0.0,0.0,15700,0.11,148588,2,Apr 2021 - Jun 2021,103088,0.69,26700,0.18,18800.0,0.13,0.0,0.0,0.0,0.0,18800,0.13
160,2021-05-01,35,Jilib,Juba Dhexe,148588,2,112988,0.76,19900,0.15,15700.0,0.11,0.0,0.0,0.0,0.0,15700,0.11,148588,2,Apr 2021 - Jun 2021,103088,0.69,26700,0.18,18800.0,0.13,0.0,0.0,0.0,0.0,18800,0.13
161,2021-06-01,35,Jilib,Juba Dhexe,148588,2,112988,0.76,19900,0.15,15700.0,0.11,0.0,0.0,0.0,0.0,15700,0.11,148588,2,Apr 2021 - Jun 2021,103088,0.69,26700,0.18,18800.0,0.13,0.0,0.0,0.0,0.0,18800,0.13
162,2017-01-01,629,Hobyo,Mudug,115222,3,74894,0.65,16131,0.14,24197.0,0.21,,,,,24000,0.21,115222,3,Feb 2017 - Jun 2017,56459,0.49,12674,0.11,43784.0,0.38,2304.0,0.02,,,46100,0.4
163,2017-02-01,629,Hobyo,Mudug,115222,3,74894,0.65,16131,0.14,24197.0,0.21,,,,,24000,0.21,115222,3,Feb 2017 - Jun 2017,56459,0.49,12674,0.11,43784.0,0.38,2304.0,0.02,,,46100,0.4
164,2017-03-01,629,Hobyo,Mudug,115222,3,74894,0.65,16131,0.14,24197.0,0.21,,,,,24000,0.21,115222,3,Feb 2017 - Jun 2017,56459,0.49,12674,0.11,43784.0,0.38,2304.0,0.02,,,46100,0.4
165,2017-04-01,629,Hobyo,Mudug,115222,3,74894,0.65,16131,0.14,24197.0,0.21,,,,,24000,0.21,115222,3,Feb 2017 - Jun 2017,56459,0.49,12674,0.11,43784.0,0.38,2304.0,0.02,,,46100,0.4
166,2017-05-01,629,Hobyo,Mudug,115222,3,74894,0.65,16131,0.14,24197.0,0.21,,,,,24000,0.21,115222,3,Feb 2017 - Jun 2017,56459,0.49,12674,0.11,43784.0,0.38,2304.0,0.02,,,46100,0.4
167,2017-06-01,629,Hobyo,Mudug,115222,3,74894,0.65,16131,0.14,24197.0,0.21,,,,,24000,0.21,115222,3,Feb 2017 - Jun 2017,56459,0.49,12674,0.11,43784.0,0.38,2304.0,0.02,,,46100,0.4
168,2017-07-01,556,Hobyo,Mudug,115222,4,33414,0.29,24197,0.21,33414.0,0.29,24197.0,0.21,0.0,0.0,57400,0.5,90080,2,Aug 2017 - Dec 2017,58552,0.65,24322,0.27,7206.0,0.08,0.0,0.0,0.0,0.0,7206,0.08
169,2017-08-01,556,Hobyo,Mudug,115222,4,33414,0.29,24197,0.21,33414.0,0.29,24197.0,0.21,0.0,0.0,57400,0.5,90080,2,Aug 2017 - Dec 2017,58552,0.65,24322,0.27,7206.0,0.08,0.0,0.0,0.0,0.0,7206,0.08
170,2017-09-01,556,Hobyo,Mudug,115222,4,33414,0.29,24197,0.21,33414.0,0.29,24197.0,0.21,0.0,0.0,57400,0.5,90080,2,Aug 2017 - Dec 2017,58552,0.65,24322,0.27,7206.0,0.08,0.0,0.0,0.0,0.0,7206,0.08
171,2017-10-01,556,Hobyo,Mudug,115222,4,33414,0.29,24197,0.21,33414.0,0.29,24197.0,0.21,0.0,0.0,57400,0.5,90080,2,Aug 2017 - Dec 2017,58552,0.65,24322,0.27,7206.0,0.08,0.0,0.0,0.0,0.0,7206,0.08
172,2017-11-01,556,Hobyo,Mudug,115222,4,33414,0.29,24197,0.21,33414.0,0.29,24197.0,0.21,0.0,0.0,57400,0.5,90080,2,Aug 2017 - Dec 2017,58552,0.65,24322,0.27,7206.0,0.08,0.0,0.0,0.0,0.0,7206,0.08
173,2017-12-01,556,Hobyo,Mudug,115222,4,33414,0.29,24197,0.21,33414.0,0.29,24197.0,0.21,0.0,0.0,57400,0.5,90080,2,Aug 2017 - Dec 2017,58552,0.65,24322,0.27,7206.0,0.08,0.0,0.0,0.0,0.0,7206,0.08
174,2018-01-01,483,Hobyo,Mudug,115222,3,67981,0.59,18436,0.16,28806.0,0.25,0.0,0.0,0.0,0.0,28800,0.25,115222,3,Feb 2018 - Jun 2018,56459,0.49,13827,0.12,31110.0,0.27,13827.0,0.12,0.0,0.0,44800,0.39
175,2018-02-01,483,Hobyo,Mudug,115222,3,67981,0.59,18436,0.16,28806.0,0.25,0.0,0.0,0.0,0.0,28800,0.25,115222,3,Feb 2018 - Jun 2018,56459,0.49,13827,0.12,31110.0,0.27,13827.0,0.12,0.0,0.0,44800,0.39
176,2018-03-01,483,Hobyo,Mudug,115222,3,67981,0.59,18436,0.16,28806.0,0.25,0.0,0.0,0.0,0.0,28800,0.25,115222,3,Feb 2018 - Jun 2018,56459,0.49,13827,0.12,31110.0,0.27,13827.0,0.12,0.0,0.0,44800,0.39
177,2018-04-01,483,Hobyo,Mudug,115222,3,67981,0.59,18436,0.16,28806.0,0.25,0.0,0.0,0.0,0.0,28800,0.25,115222,3,Feb 2018 - Jun 2018,56459,0.49,13827,0.12,31110.0,0.27,13827.0,0.12,0.0,0.0,44800,0.39
178,2018-05-01,483,Hobyo,Mudug,115222,3,67981,0.59,18436,0.16,28806.0,0.25,0.0,0.0,0.0,0.0,28800,0.25,115222,3,Feb 2018 - Jun 2018,56459,0.49,13827,0.12,31110.0,0.27,13827.0,0.12,0.0,0.0,44800,0.39
179,2018-06-01,483,Hobyo,Mudug,115222,3,67981,0.59,18436,0.16,28806.0,0.25,0.0,0.0,0.0,0.0,28800,0.25,115222,3,Feb 2018 - Jun 2018,56459,0.49,13827,0.12,31110.0,0.27,13827.0,0.12,0.0,0.0,44800,0.39
180,2018-07-01,410,Hobyo,Mudug,90080,2,58708,0.65,17692,0.2,13680.0,0.15,,,,,13680,0.15,90080,2,Aug 2018 - Dec 2018,58708,0.65,24045,0.27,7327.0,0.08,,,,,7327,0.08
181,2018-08-01,410,Hobyo,Mudug,90080,2,58708,0.65,17692,0.2,13680.0,0.15,,,,,13680,0.15,90080,2,Aug 2018 - Dec 2018,58708,0.65,24045,0.27,7327.0,0.08,,,,,7327,0.08
182,2018-09-01,410,Hobyo,Mudug,90080,2,58708,0.65,17692,0.2,13680.0,0.15,,,,,13680,0.15,90080,2,Aug 2018 - Dec 2018,58708,0.65,24045,0.27,7327.0,0.08,,,,,7327,0.08
183,2018-10-01,410,Hobyo,Mudug,90080,2,58708,0.65,17692,0.2,13680.0,0.15,,,,,13680,0.15,90080,2,Aug 2018 - Dec 2018,58708,0.65,24045,0.27,7327.0,0.08,,,,,7327,0.08
184,2018-11-01,410,Hobyo,Mudug,90080,2,58708,0.65,17692,0.2,13680.0,0.15,,,,,13680,0.15,90080,2,Aug 2018 - Dec 2018,58708,0.65,24045,0.27,7327.0,0.08,,,,,7327,0.08
185,2018-12-01,410,Hobyo,Mudug,90080,2,58708,0.65,17692,0.2,13680.0,0.15,,,,,13680,0.15,90080,2,Aug 2018 - Dec 2018,58708,0.65,24045,0.27,7327.0,0.08,,,,,7327,0.08
186,2019-01-01,337,Hobyo,Mudug,90080,2,43238,0.48,37834,0.42,8107.0,0.09,0.0,0.0,0.0,0.0,8419,0.09,90080,2,Feb 2019 - Jun 2019,47742,0.53,29726,0.33,12611.0,0.14,0.0,0.0,0.0,0.0,12784,0.14
187,2019-02-01,337,Hobyo,Mudug,90080,2,43238,0.48,37834,0.42,8107.0,0.09,0.0,0.0,0.0,0.0,8419,0.09,90080,2,Feb 2019 - Jun 2019,47742,0.53,29726,0.33,12611.0,0.14,0.0,0.0,0.0,0.0,12784,0.14
188,2019-03-01,337,Hobyo,Mudug,90080,2,43238,0.48,37834,0.42,8107.0,0.09,0.0,0.0,0.0,0.0,8419,0.09,90080,2,Feb 2019 - Jun 2019,47742,0.53,29726,0.33,12611.0,0.14,0.0,0.0,0.0,0.0,12784,0.14
189,2019-04-01,337,Hobyo,Mudug,90080,2,43238,0.48,37834,0.42,8107.0,0.09,0.0,0.0,0.0,0.0,8419,0.09,90080,2,Feb 2019 - Jun 2019,47742,0.53,29726,0.33,12611.0,0.14,0.0,0.0,0.0,0.0,12784,0.14
190,2019-05-01,337,Hobyo,Mudug,90080,2,43238,0.48,37834,0.42,8107.0,0.09,0.0,0.0,0.0,0.0,8419,0.09,90080,2,Feb 2019 - Jun 2019,47742,0.53,29726,0.33,12611.0,0.14,0.0,0.0,0.0,0.0,12784,0.14
191,2019-06-01,337,Hobyo,Mudug,90080,2,43238,0.48,37834,0.42,8107.0,0.09,0.0,0.0,0.0,0.0,8419,0.09,90080,2,Feb 2019 - Jun 2019,47742,0.53,29726,0.33,12611.0,0.14,0.0,0.0,0.0,0.0,12784,0.14
192,2019-07-01,337,Hobyo,Mudug,90080,2,43238,0.48,37834,0.42,8107.0,0.09,0.0,0.0,0.0,0.0,8419,0.09,90080,2,Feb 2019 - Jun 2019,47742,0.53,29726,0.33,12611.0,0.14,0.0,0.0,0.0,0.0,12784,0.14
193,2019-08-01,264,Hobyo,Mudug,90080,2,57651,0.64,20718,0.23,11710.0,0.13,0.0,0.0,0.0,0.0,11459,0.13,90080,3,Oct 2019 - Dec 2019,46842,0.52,26123,0.29,18016.0,0.2,0.0,0.0,0.0,0.0,17656,0.2
194,2019-09-01,264,Hobyo,Mudug,90080,2,57651,0.64,20718,0.23,11710.0,0.13,0.0,0.0,0.0,0.0,11459,0.13,90080,3,Oct 2019 - Dec 2019,46842,0.52,26123,0.29,18016.0,0.2,0.0,0.0,0.0,0.0,17656,0.2
195,2019-10-01,264,Hobyo,Mudug,90080,2,57651,0.64,20718,0.23,11710.0,0.13,0.0,0.0,0.0,0.0,11459,0.13,90080,3,Oct 2019 - Dec 2019,46842,0.52,26123,0.29,18016.0,0.2,0.0,0.0,0.0,0.0,17656,0.2
196,2019-11-01,264,Hobyo,Mudug,90080,2,57651,0.64,20718,0.23,11710.0,0.13,0.0,0.0,0.0,0.0,11459,0.13,90080,3,Oct 2019 - Dec 2019,46842,0.52,26123,0.29,18016.0,0.2,0.0,0.0,0.0,0.0,17656,0.2
197,2019-12-01,264,Hobyo,Mudug,90080,2,57651,0.64,20718,0.23,11710.0,0.13,0.0,0.0,0.0,0.0,11459,0.13,90080,3,Oct 2019 - Dec 2019,46842,0.52,26123,0.29,18016.0,0.2,0.0,0.0,0.0,0.0,17656,0.2
198,2020-01-01,191,Hobyo,Mudug,69851,2,44705,0.64,16764,0.24,6985.0,0.1,1397.0,0.02,0.0,0.0,8221,0.12,69851,2,Apr 2020 - Jun 2020,43308,0.62,18860,0.27,6985.0,0.1,1397.0,0.02,0.0,0.0,8221,0.12
199,2020-02-01,191,Hobyo,Mudug,69851,2,44705,0.64,16764,0.24,6985.0,0.1,1397.0,0.02,0.0,0.0,8221,0.12,69851,2,Apr 2020 - Jun 2020,43308,0.62,18860,0.27,6985.0,0.1,1397.0,0.02,0.0,0.0,8221,0.12
200,2020-03-01,191,Hobyo,Mudug,69851,2,44705,0.64,16764,0.24,6985.0,0.1,1397.0,0.02,0.0,0.0,8221,0.12,69851,2,Apr 2020 - Jun 2020,43308,0.62,18860,0.27,6985.0,0.1,1397.0,0.02,0.0,0.0,8221,0.12
201,2020-04-01,191,Hobyo,Mudug,69851,2,44705,0.64,16764,0.24,6985.0,0.1,1397.0,0.02,0.0,0.0,8221,0.12,69851,2,Apr 2020 - Jun 2020,43308,0.62,18860,0.27,6985.0,0.1,1397.0,0.02,0.0,0.0,8221,0.12
