,date,district,prevalence,next_prevalence,prevalence_6lag,ndvi,ipc,population,month,district_encoded,increase
696,2018-04-01,Sheikh,0.2028,0.2028,0.3406,0.16,0.07,62404.28999999999,4,70,True
697,2018-04-01,Bulo Burto,0.3926,0.3926,0.429,0.26,0.25,181435.5,4,20,True
698,2018-04-01,Jilib,0.3925999999999999,0.3925999999999999,0.4316000000000001,0.3,0.09,103739.085,4,51,True
699,2018-04-01,Cadaado,0.4212,0.4212,0.5199999999999999,0.19,0.15,81479.34,4,26,True
700,2018-04-01,Ceel Afweyn,0.3367,0.3367,0.4446,0.13,0.27,137053.66499999998,4,30,True
701,2018-04-01,Afgooye,0.351,0.351,0.3692,0.22,0.0,309683.38499999995,4,1,True
702,2018-04-01,Kismaayo,0.3925999999999999,0.3925999999999999,0.4255768922026957,0.33,0.17,218785.545,4,53,True
704,2018-04-01,Ceel Barde,0.4861999999999998,0.4861999999999998,0.4861999999999998,0.24,0.0,46070.955,4,31,True
705,2018-04-01,Waajid,0.4861999999999999,0.4861999999999999,0.4861999999999999,0.24,0.11,85276.75499999999,4,73,True
707,2018-04-01,Diinsoor,0.2886000000000001,0.2886000000000001,0.3588,0.35,0.09,100108.305,4,37,True
708,2018-04-01,Baraawe,0.3510000000000001,0.3510000000000001,0.3692000000000001,0.2,0.29,69703.11,4,11,True
709,2018-04-01,Afmadow,0.3925999999999999,0.3925999999999999,0.4206678541919456,0.35,0.01,67386.78,4,2,True
710,2018-04-01,Garoowe,0.3795999999999999,0.3795999999999999,0.458347673913086,0.13,0.08,188544.915,4,43,True
711,2018-04-01,Lughaye,0.169,0.169,0.3796,0.09,0.36,70268.22,4,58,True
712,2018-04-01,Garbahaarey,0.3925999999999999,0.3925999999999999,0.4316,0.27,0.0,91374.975,4,42,True
713,2018-04-01,Doolow,0.3926,0.3926,0.4356257436740676,0.2,0.0,42455.7,4,38,True
714,2018-04-01,Balcad,0.351,0.351,0.3692,0.22,0.0,141077.745,4,8,True
715,2018-04-01,Hargeysa,0.1975999999999999,0.1975999999999999,0.3425891325819686,0.0,0.14,1027923.705,4,45,True
716,2018-04-01,Jalalaqsi,0.3925999999999999,0.3925999999999999,0.4290000000000001,0.25,0.16,76346.775,4,48,True
717,2018-04-01,Hobyo,0.4003999999999999,0.4003999999999999,0.4732,0.15,0.25,142717.185,4,46,True
718,2018-04-01,Jowhar,0.351,0.351,0.3692000000000001,0.24,0.0,279295.785,4,52,True
719,2018-04-01,Jamaame,0.3926,0.3926,0.4316000000000001,0.3,0.25,169536.10499999998,4,49,True
720,2018-04-01,Eyl,0.3795999999999999,0.3795999999999999,0.4523999999999998,0.14,0.17,105162.21,4,39,True
722,2018-04-01,Bossaso,0.3432,0.3432,0.4160559934810628,0.14,0.01,316531.98,4,18,True
723,2018-04-01,Dhuusamarreeb,0.4212,0.4212,0.5273255872387238,0.2,0.18,162957.645,4,36,True
725,2018-04-01,Iskushuban,0.3432,0.3432,0.4056,0.13,0.16,82588.86,4,47,True
726,2018-04-01,Qoryooley,0.351,0.351,0.3691999999999998,0.29,0.09,196309.485,4,65,True
727,2018-04-01,Belet Weyne,0.3926,0.3926,0.429,0.22,0.24,281126.69999999995,4,13,True
728,2018-04-01,Baardheere,0.3925999999999999,0.3925999999999999,0.4316,0.31,0.0,170132.26499999998,4,3,True
729,2018-04-01,Buuhoodle,0.2027999999999999,0.2027999999999999,0.3406000000000001,0.2,0.17,71317.70999999999,4,23,True
730,2018-04-01,Xudur,0.4862,0.4862,0.4862,0.23,0.14,113853.105,4,77,True
731,2018-04-01,Cadale,0.351,0.351,0.3691999999999999,0.19,0.0,48461.80499999999,4,27,True
732,2018-04-01,Qardho,0.3432,0.3432,0.4112666438059597,0.12,0.04,174970.88999999998,4,64,True
733,2018-04-01,Sablaale,0.3510000000000001,0.3510000000000001,0.3692,0.33,0.11,62978.715,4,69,True
734,2018-04-01,Gebiley,0.1975999999999999,0.1975999999999999,0.338,0.17,0.13,146038.5,4,44,True
735,2018-04-01,Ceel Dheer,0.4211999999999999,0.4211999999999999,0.52,0.2,0.19,130366.52999999998,4,33,True
736,2018-04-01,Borama,0.1690000000000001,0.1690000000000001,0.3795999999999999,0.16,0.04,491879.61,4,17,True
737,2018-04-01,Gaalkacyo,0.4004,0.4004,0.4796931726673279,0.18,0.29,584319.6,4,40,True
738,2018-04-01,Caluula,0.3432,0.3432,0.4056,0.16,0.21,67184.955,4,28,True
739,2018-04-01,Luuq,0.3926,0.3926,0.4315999999999998,0.19,0.0,100476.765,4,59,True
740,2018-05-01,Ceel Buur,0.4212,0.4212,0.52,0.32,0.14,141229.88999999998,5,32,True
741,2018-05-01,Adan Yabaal,0.3510000000000001,0.3510000000000001,0.3692,0.38,0.0,65262.95999999999,5,0,True
742,2018-05-01,Jamaame,0.3926,0.3926,0.4316000000000001,0.45,0.25,169536.10499999998,5,49,True
743,2018-05-01,Baki,0.169,0.169,0.3796,0.16,0.1,70268.22,5,7,True
744,2018-05-01,Belet Xaawo,0.3926,0.3926,0.4316000000000001,0.51,0.0,89717.93999999997,5,15,True
745,2018-05-01,Dhuusamarreeb,0.4212,0.4212,0.5273255872387238,0.3,0.18,162957.645,5,36,True
746,2018-05-01,Cadaado,0.4212,0.4212,0.5199999999999999,0.25,0.15,81479.34,5,26,True
747,2018-05-01,Bossaso,0.3432,0.3432,0.4160559934810628,0.15,0.01,316531.98,5,18,True
748,2018-05-01,Berbera,0.1976,0.1976,0.3387799937377845,0.12,0.17,111510.9,5,16,True
749,2018-05-01,Iskushuban,0.3432,0.3432,0.4056,0.13,0.16,82588.86,5,47,True
751,2018-05-01,Eyl,0.3795999999999999,0.3795999999999999,0.4523999999999998,0.17,0.17,105162.21,5,39,True
752,2018-05-01,Luuq,0.3926,0.3926,0.4315999999999998,0.36,0.0,100476.765,5,59,True
753,2018-05-01,Xarardheere,0.4004000000000001,0.4004000000000001,0.4732000000000002,0.29,0.09,278193.50999999995,5,75,True
754,2018-05-01,Jilib,0.3925999999999999,0.3925999999999999,0.4316000000000001,0.51,0.09,103739.085,5,51,True
755,2018-05-01,Hobyo,0.4003999999999999,0.4003999999999999,0.4732,0.21,0.25,142717.185,5,46,True
756,2018-05-01,Ceel Dheer,0.4211999999999999,0.4211999999999999,0.52,0.32,0.19,130366.52999999998,5,33,True
758,2018-05-01,Hargeysa,0.1975999999999999,0.1975999999999999,0.3425891325819686,0.0,0.14,1027923.705,5,45,True
759,2018-05-01,Xudur,0.4862,0.4862,0.4862,0.51,0.14,113853.105,5,77,True
760,2018-05-01,Kismaayo,0.3925999999999999,0.3925999999999999,0.4255768922026957,0.5,0.17,218785.545,5,53,True
761,2018-05-01,Ceel Waaq,0.3925999999999998,0.3925999999999998,0.4315999999999999,0.62,0.0,32041.53,5,34,True
762,2018-05-01,Cadale,0.351,0.351,0.3691999999999999,0.39,0.0,48461.80499999999,5,27,True
763,2018-05-01,Waajid,0.4861999999999999,0.4861999999999999,0.4861999999999999,0.52,0.11,85276.75499999999,5,73,True
764,2018-05-01,Baardheere,0.3925999999999999,0.3925999999999999,0.4316,0.59,0.0,170132.26499999998,5,3,True
765,2018-05-01,Zeylac,0.1689999999999999,0.1689999999999999,0.3796,0.1,0.57,64412.19,5,78,True
766,2018-05-01,Gebiley,0.1975999999999999,0.1975999999999999,0.338,0.26,0.13,146038.5,5,44,True
767,2018-05-01,Borama,0.1690000000000001,0.1690000000000001,0.3795999999999999,0.25,0.04,491879.61,5,17,True
768,2018-05-01,Qansax Dheere,0.2886,0.2886,0.3588,0.46,0.09,123818.085,5,63,True
769,2018-05-01,Galdogob,0.4004,0.4004,0.4732,0.26,0.12,85807.70999999999,5,41,True
771,2018-05-01,Ceel Afweyn,0.3367,0.3367,0.4446,0.18,0.27,137053.66499999998,5,30,True
772,2018-05-01,Sheikh,0.2028,0.2028,0.3406,0.24,0.07,62404.28999999999,5,70,True
773,2018-05-01,Buuhoodle,0.2027999999999999,0.2027999999999999,0.3406000000000001,0.34,0.17,71317.70999999999,5,23,True
775,2018-05-01,Taleex,0.2912,0.2912,0.442,0.13,0.37,57175.47,5,71,True
776,2018-05-01,Qoryooley,0.351,0.351,0.3691999999999998,0.46,0.09,196309.485,5,65,True
777,2018-05-01,Buur Hakaba,0.2886,0.2886,0.3588,0.63,0.1,165968.46,5,24,True
778,2018-05-01,Bulo Burto,0.3926,0.3926,0.429,0.5,0.25,181435.5,5,20,True
779,2018-05-01,Belet Weyne,0.3926,0.3926,0.429,0.38,0.24,281126.69999999995,5,13,True
780,2018-05-01,Jariiban,0.4004,0.4004,0.4731999999999999,0.2,0.2,83205.71999999999,5,50,True
781,2018-05-01,Cabudwaaq,0.4212,0.4212,0.5200000000000001,0.34,0.14,73330.78499999999,5,25,True
782,2018-05-01,Tayeeglow,0.4861999999999999,0.4861999999999999,0.4861999999999999,0.56,0.08,99175.77,5,72,True
783,2018-05-01,Burtinle,0.3795999999999999,0.3795999999999999,0.4524000000000001,0.26,0.08,112734.27,5,22,True
784,2018-05-01,Sablaale,0.3510000000000001,0.3510000000000001,0.3692,0.52,0.11,62978.715,5,69,True
785,2018-05-01,Lughaye,0.169,0.169,0.3796,0.09,0.36,70268.22,5,58,True
786,2018-05-01,Badhaadhe,0.3926,0.3926,0.4316000000000001,0.64,0.09,50723.28,5,4,True
787,2018-05-01,Wanla Weyn,0.351,0.351,0.3692,0.4,0.0,227667.915,5,74,True
788,2018-05-01,Laas Caanood,0.2911999999999999,0.2911999999999999,0.442,0.18,0.26,170114.66999999998,5,55,True
789,2018-05-01,Caluula,0.3432,0.3432,0.4056,0.15,0.21,67184.955,5,28,True
790,2018-05-01,Garoowe,0.3795999999999999,0.3795999999999999,0.458347673913086,0.15,0.08,188544.915,5,43,True
791,2018-05-01,Garbahaarey,0.3925999999999999,0.3925999999999999,0.4316,0.51,0.0,91374.975,5,42,True
792,2018-05-01,Xudun,0.2912,0.2912,0.442,0.15,0.34,42361.515,5,76,True
793,2018-05-01,Gaalkacyo,0.4004,0.4004,0.4796931726673279,0.26,0.29,584319.6,5,40,True
794,2018-05-01,Burco,0.2028,0.2028,0.3359409653359994,0.26,0.05,534884.8949999999,5,21,True
795,2018-05-01,Marka,0.351,0.351,0.3692,0.34,0.03,282222.765,5,60,True
796,2018-05-01,Baraawe,0.3510000000000001,0.3510000000000001,0.3692000000000001,0.36,0.29,69703.11,5,11,True
797,2018-05-01,Diinsoor,0.2886000000000001,0.2886000000000001,0.3588,0.61,0.09,100108.305,5,37,True
799,2018-05-01,Afgooye,0.351,0.351,0.3692,0.41,0.0,309683.38499999995,5,1,True
800,2018-05-01,Qardho,0.3432,0.3432,0.4112666438059597,0.13,0.04,174970.88999999998,5,64,True
801,2018-05-01,Ceerigaabo,0.3367000000000001,0.3367000000000001,0.4446,0.16,0.24,239221.62,5,35,True
802,2018-05-01,Bu'aale,0.3925999999999999,0.3925999999999999,0.4316,0.65,0.0,93543.3,5,19,True
803,2018-05-01,Afmadow,0.3925999999999999,0.3925999999999999,0.4206678541919456,0.61,0.01,67386.78,5,2,True
804,2018-05-01,Kurtunwaarey,0.3510000000000001,0.3510000000000001,0.3691999999999999,0.47,0.18,95730.255,5,54,True
805,2018-05-01,Ceel Barde,0.4861999999999998,0.4861999999999998,0.4861999999999998,0.55,0.0,46070.955,5,31,True
806,2018-05-01,Jalalaqsi,0.3925999999999999,0.3925999999999999,0.4290000000000001,0.42,0.16,76346.775,5,48,True
807,2018-05-01,Caynabo,0.2911999999999999,0.2911999999999999,0.442,0.21,0.31,69235.29,5,29,True
808,2018-05-01,Jowhar,0.351,0.351,0.3692000000000001,0.4,0.0,279295.785,5,52,True
809,2018-05-01,Qandala,0.3431999999999999,0.3431999999999999,0.4055999999999999,0.16,0.21,75823.06499999999,5,62,True
810,2018-05-01,Balcad,0.351,0.351,0.3692,0.38,0.0,141077.745,5,8,True
811,2018-05-01,Owdweyne,0.2028,0.2028,0.3406,0.2,0.3,78004.845,5,61,True
812,2018-05-01,Bandarbeyla,0.3432000000000001,0.3432000000000001,0.4056,0.13,0.15,27594.135,5,10,True
813,2018-05-01,Doolow,0.3926,0.3926,0.4356257436740676,0.35,0.0,42455.7,5,38,True
814,2018-06-01,Galdogob,0.4004,0.4695085383288688,0.4732,0.2,0.12,85807.70999999999,6,41,True
815,2018-06-01,Ceel Barde,0.4861999999999998,0.34701491572768,0.4861999999999998,0.44,0.0,46070.955,6,31,False
816,2018-06-01,Taleex,0.2912,0.2547557920787028,0.442,0.14,0.37,57175.47,6,71,False
817,2018-06-01,Qandala,0.3431999999999999,0.4649012053458273,0.4055999999999999,0.17,0.21,75823.06499999999,6,62,True
818,2018-06-01,Kurtunwaarey,0.3510000000000001,0.4461179568825337,0.3691999999999999,0.67,0.18,95730.255,6,54,True
819,2018-06-01,Belet Xaawo,0.3926,0.3942363701220913,0.4316000000000001,0.38,0.0,89717.93999999997,6,15,True
820,2018-06-01,Waajid,0.4861999999999999,0.4748949097855825,0.4861999999999999,0.51,0.11,85276.75499999999,6,73,False
821,2018-06-01,Laas Caanood,0.2911999999999999,0.2293654902134254,0.442,0.19,0.26,170114.66999999998,6,55,False
823,2018-06-01,Xudun,0.2912,0.2431695325710332,0.442,0.2,0.34,42361.515,6,76,False
824,2018-06-01,Caluula,0.3432,0.4507637375759017,0.4056,0.17,0.21,67184.955,6,28,True
825,2018-06-01,Wanla Weyn,0.351,0.3788174337777663,0.3692,0.5,0.0,227667.915,6,74,True
826,2018-06-01,Buuhoodle,0.2027999999999999,0.226129551832888,0.3406000000000001,0.31,0.17,71317.70999999999,6,23,True
827,2018-06-01,Doolow,0.3926,0.5392512067568789,0.4356257436740676,0.29,0.0,42455.7,6,38,True
828,2018-06-01,Ceel Afweyn,0.3367,0.2906972787612182,0.4446,0.17,0.27,137053.66499999998,6,30,False
829,2018-06-01,Ceel Dheer,0.4211999999999999,0.3142399717243435,0.52,0.29,0.19,130366.52999999998,6,33,False
830,2018-06-01,Baraawe,0.3510000000000001,0.3785774588022779,0.3692000000000001,0.48,0.29,69703.11,6,11,True
831,2018-06-01,Jariiban,0.4004,0.4050420526164857,0.4731999999999999,0.22,0.2,83205.71999999999,6,50,True
832,2018-06-01,Afmadow,0.3925999999999999,0.3680877161916911,0.4206678541919456,0.6,0.01,67386.78,6,2,False
833,2018-06-01,Bandarbeyla,0.3432000000000001,0.499901764184284,0.4056,0.13,0.15,27594.135,6,10,True
834,2018-06-01,Iskushuban,0.3432,0.4846457772814762,0.4056,0.14,0.16,82588.86,6,47,True
835,2018-06-01,Cadaado,0.4212,0.4263710655123516,0.5199999999999999,0.23,0.15,81479.34,6,26,True
836,2018-06-01,Belet Weyne,0.3926,0.4637281725694139,0.429,0.34,0.24,281126.69999999995,6,13,True
837,2018-06-01,Afgooye,0.351,0.384859060068862,0.3692,0.53,0.0,309683.38499999995,6,1,True
838,2018-06-01,Owdweyne,0.2028,0.2303423878316652,0.3406,0.22,0.3,78004.845,6,61,True
839,2018-06-01,Burco,0.2028,0.2211366753028379,0.3359409653359994,0.23,0.05,534884.8949999999,6,21,True
840,2018-06-01,Bu'aale,0.3925999999999999,0.4125181113098476,0.4316,0.62,0.0,93543.3,6,19,True
841,2018-06-01,Hobyo,0.4003999999999999,0.3354148794445133,0.4732,0.24,0.25,142717.185,6,46,False
842,2018-06-01,Diinsoor,0.2886000000000001,0.4769534198876959,0.3588,0.53,0.09,100108.305,6,37,True
843,2018-06-01,Burtinle,0.3795999999999999,0.4927859267135329,0.4524000000000001,0.22,0.08,112734.27,6,22,True
844,2018-06-01,Badhaadhe,0.3926,0.3711192650605567,0.4316000000000001,0.7,0.09,50723.28,6,4,False
845,2018-06-01,Bossaso,0.3432,0.482210605259551,0.4160559934810628,0.15,0.01,316531.98,6,18,True
846,2018-06-01,Jowhar,0.351,0.3830459721840857,0.3692000000000001,0.54,0.0,279295.785,6,52,True
847,2018-06-01,Ceerigaabo,0.3367000000000001,0.3096083862495412,0.4446,0.16,0.24,239221.62,6,35,False
848,2018-06-01,Marka,0.351,0.3971406259324205,0.3692,0.54,0.03,282222.765,6,60,True
849,2018-06-01,Balcad,0.351,0.3580405856281527,0.3692,0.48,0.0,141077.745,6,8,True
850,2018-06-01,Lughaye,0.169,0.4196119285022721,0.3796,0.11,0.36,70268.22,6,58,True
851,2018-06-01,Jilib,0.3925999999999999,0.4060356888423295,0.4316000000000001,0.66,0.09,103739.085,6,51,True
852,2018-06-01,Eyl,0.3795999999999999,0.456573523755734,0.4523999999999998,0.16,0.17,105162.21,6,39,True
853,2018-06-01,Garbahaarey,0.3925999999999999,0.345678336354725,0.4316,0.35,0.0,91374.975,6,42,False
855,2018-06-01,Xudur,0.4862,0.4689020964811947,0.4862,0.51,0.14,113853.105,6,77,False
856,2018-06-01,Ceel Buur,0.4212,0.3602624374798162,0.52,0.3,0.14,141229.88999999998,6,32,False
857,2018-06-01,Qardho,0.3432,0.5372761677527557,0.4112666438059597,0.14,0.04,174970.88999999998,6,64,True
858,2018-06-01,Ceel Waaq,0.3925999999999998,0.2770029164634731,0.4315999999999999,0.5,0.0,32041.53,6,34,False
860,2018-06-01,Buur Hakaba,0.2886,0.4846909879180319,0.3588,0.6,0.1,165968.46,6,24,True
861,2018-06-01,Gaalkacyo,0.4004,0.4668580324895174,0.4796931726673279,0.22,0.29,584319.6,6,40,True
862,2018-06-01,Cabudwaaq,0.4212,0.4299665440197571,0.5200000000000001,0.31,0.14,73330.78499999999,6,25,True
863,2018-06-01,Borama,0.1690000000000001,0.2406251937071188,0.3795999999999999,0.25,0.04,491879.61,6,17,True
864,2018-06-01,Luuq,0.3926,0.4123022966960434,0.4315999999999998,0.4,0.0,100476.765,6,59,True
865,2018-06-01,Sablaale,0.3510000000000001,0.4309610549243231,0.3692,0.63,0.11,62978.715,6,69,True
866,2018-06-01,Garoowe,0.3795999999999999,0.5170266990935967,0.458347673913086,0.14,0.08,188544.915,6,43,True
867,2018-06-01,Caynabo,0.2911999999999999,0.2428031590674251,0.442,0.22,0.31,69235.29,6,29,False
868,2018-06-01,Jalalaqsi,0.3925999999999999,0.3858321287337016,0.4290000000000001,0.49,0.16,76346.775,6,48,False
869,2018-06-01,Hargeysa,0.1975999999999999,0.2386485041615721,0.3425891325819686,0.0,0.14,1027923.705,6,45,True
870,2018-06-01,Berbera,0.1976,0.2949701973955382,0.3387799937377845,0.11,0.17,111510.9,6,16,True
871,2018-06-01,Baardheere,0.3925999999999999,0.2972606382668021,0.4316,0.46,0.0,170132.26499999998,6,3,False
872,2018-06-01,Qoryooley,0.351,0.4363798525409664,0.3691999999999998,0.63,0.09,196309.485,6,65,True
873,2018-06-01,Gebiley,0.1975999999999999,0.2443191130723181,0.338,0.26,0.13,146038.5,6,44,True
876,2018-06-01,Sheikh,0.2028,0.2505864840856458,0.3406,0.26,0.07,62404.28999999999,6,70,True
877,2018-06-01,Zeylac,0.1689999999999999,0.4330650433619875,0.3796,0.11,0.57,64412.19,6,78,True
878,2018-06-01,Xarardheere,0.4004000000000001,0.3447106682656731,0.4732000000000002,0.26,0.09,278193.50999999995,6,75,False
879,2018-06-01,Kismaayo,0.3925999999999999,0.4685498464822668,0.4255768922026957,0.7,0.17,218785.545,6,53,True
880,2018-06-01,Jamaame,0.3926,0.4077438698894172,0.4316000000000001,0.61,0.25,169536.10499999998,6,49,True
881,2018-06-01,Baki,0.169,0.2761092768701464,0.3796,0.15,0.1,70268.22,6,7,True
882,2018-06-01,Cadale,0.351,0.2829201738380863,0.3691999999999999,0.38,0.0,48461.80499999999,6,27,False
883,2018-06-01,Dhuusamarreeb,0.4212,0.3909032104916541,0.5273255872387238,0.26,0.18,162957.645,6,36,False
884,2018-06-01,Adan Yabaal,0.3510000000000001,0.2789393906990287,0.3692,0.32,0.0,65262.95999999999,6,0,False
885,2018-06-01,Tayeeglow,0.4861999999999999,0.3502607787971933,0.4861999999999999,0.56,0.08,99175.77,6,72,False
886,2018-06-01,Qansax Dheere,0.2886,0.5092847348131929,0.3588,0.47,0.09,123818.085,6,63,True
887,2018-06-01,Bulo Burto,0.3926,0.3908949717937982,0.429,0.44,0.25,181435.5,6,20,False
888,2018-07-01,Qardho,0.5372761677527557,0.5372761677527557,0.3432,0.12,0.08,80478.15211908707,7,64,True
889,2018-07-01,Hargeysa,0.2386485041615721,0.2386485041615721,0.1975999999999999,0.0,0.23,959744.1903862744,7,45,True
891,2018-07-01,Gaalkacyo,0.4668580324895174,0.4668580324895174,0.4004,0.18,0.19,420293.0224489165,7,40,True
892,2018-07-01,Baardheere,0.2972606382668021,0.2972606382668021,0.3925999999999999,0.34,0.07,122284.68350495162,7,3,True
894,2018-07-01,Borama,0.2406251937071188,0.2406251937071188,0.1690000000000001,0.22,0.16,397759.659833392,7,17,True
895,2018-07-01,Caluula,0.4507637375759017,0.4507637375759017,0.3432,0.15,0.05,49878.02246678231,7,28,True
896,2018-07-01,Cadale,0.2829201738380863,0.2829201738380863,0.351,0.28,0.0,83698.7844852664,7,27,True
897,2018-07-01,Belet Weyne,0.4637281725694139,0.4637281725694139,0.3926,0.24,0.22,257210.9053470947,7,13,True
898,2018-07-01,Jowhar,0.3830459721840857,0.3830459721840857,0.351,0.42,0.03,183042.93582933792,7,52,True
899,2018-07-01,Garbahaarey,0.345678336354725,0.345678336354725,0.3925999999999999,0.26,0.02,150445.26937163374,7,42,True
900,2018-07-01,Eyl,0.456573523755734,0.456573523755734,0.3795999999999999,0.14,0.09,92352.216683081,7,39,True
901,2018-07-01,Hobyo,0.3354148794445133,0.3354148794445133,0.4003999999999999,0.19,0.15,90079.84358712788,7,46,True
903,2018-07-01,Iskushuban,0.4846457772814762,0.4846457772814762,0.3432,0.14,0.08,60361.40289872798,7,47,True
904,2018-07-01,Jamaame,0.4077438698894172,0.4077438698894172,0.3926,0.61,0.08,72274.03765624086,7,49,True
905,2018-07-01,Ceel Barde,0.34701491572768,0.34701491572768,0.4861999999999998,0.24,0.0,62204.20387382111,7,31,True
906,2018-07-01,Jalalaqsi,0.3858321287337016,0.3858321287337016,0.3925999999999999,0.39,0.09,137166.99069700082,7,48,True
907,2018-07-01,Qoryooley,0.4363798525409664,0.4363798525409664,0.351,0.66,0.0,282277.1749967973,7,65,True
908,2018-07-01,Bossaso,0.482210605259551,0.482210605259551,0.3432,0.14,0.26,474784.6404434893,7,18,True
909,2018-07-01,Doolow,0.5392512067568789,0.5392512067568789,0.3926,0.2,0.42,70367.24202467134,7,38,True
910,2018-07-01,Lughaye,0.4196119285022721,0.4196119285022721,0.169,0.12,0.41,99442.45554944112,7,58,True
911,2018-07-01,Buuhoodle,0.226129551832888,0.226129551832888,0.2027999999999999,0.21,0.07,114678.62295159738,7,23,True
912,2018-07-01,Balcad,0.3580405856281527,0.3580405856281527,0.351,0.39,0.03,211434.1247319937,7,8,True
914,2018-07-01,Dhuusamarreeb,0.3909032104916541,0.3909032104916541,0.4212,0.21,0.25,134132.73415617252,7,36,True
915,2018-07-01,Garoowe,0.5170266990935967,0.5170266990935967,0.3795999999999999,0.12,0.06,238943.83260569465,7,43,True
916,2018-07-01,Afmadow,0.3680877161916911,0.3680877161916911,0.3925999999999999,0.48,0.05,180756.29518407176,7,2,True
917,2018-07-01,Ceel Waaq,0.2770029164634731,0.2770029164634731,0.3925999999999998,0.37,0.07,42841.35404644698,7,34,True
918,2018-07-01,Luuq,0.4123022966960434,0.4123022966960434,0.3926,0.25,0.06,42201.02354780796,7,59,True
919,2018-07-01,Tayeeglow,0.3502607787971933,0.3502607787971933,0.4861999999999999,0.36,0.06,62826.76428427834,7,72,True
920,2018-07-01,Xarardheere,0.3447106682656731,0.3447106682656731,0.4004000000000001,0.21,0.03,34095.52790194442,7,75,True
921,2018-07-01,Owdweyne,0.2303423878316652,0.2303423878316652,0.2028,0.17,0.1,99751.78651328415,7,61,True
922,2018-07-01,Caynabo,0.2428031590674251,0.2428031590674251,0.2911999999999999,0.17,0.44,38882.923681135246,7,29,True
923,2018-07-01,Kurtunwaarey,0.4461179568825337,0.4461179568825337,0.3510000000000001,0.7,0.0,257277.9921167836,7,54,True
924,2018-07-01,Laas Caanood,0.2293654902134254,0.2293654902134254,0.2911999999999999,0.14,0.41,220788.33591955536,7,55,True
925,2018-07-01,Jariiban,0.4050420526164857,0.4050420526164857,0.4004,0.18,0.13,77164.65979907343,7,50,True
926,2018-07-01,Kismaayo,0.4685498464822668,0.4685498464822668,0.3925999999999999,0.64,0.4,194982.61424177085,7,53,True
927,2018-07-01,Belet Xaawo,0.3942363701220913,0.3942363701220913,0.3926,0.31,0.03,80263.42747402092,7,15,True
928,2018-07-01,Zeylac,0.4330650433619875,0.4330650433619875,0.1689999999999999,0.11,0.4,76799.71197431434,7,78,True
929,2018-07-01,Berbera,0.2949701973955382,0.2949701973955382,0.1976,0.09,0.22,178810.11668822702,7,16,True
930,2018-07-01,Baki,0.2761092768701464,0.2761092768701464,0.169,0.14,0.14,99262.17263864214,7,7,True
931,2018-07-01,Cadaado,0.4263710655123516,0.4263710655123516,0.4212,0.19,0.14,108059.64692015851,7,26,True
932,2018-07-01,Adan Yabaal,0.2789393906990287,0.2789393906990287,0.3510000000000001,0.26,0.0,37859.154953401936,7,0,True
934,2018-07-01,Baraawe,0.3785774588022779,0.3785774588022779,0.3510000000000001,0.49,0.0,71451.00452711528,7,11,True
935,2018-07-01,Bulo Burto,0.3908949717937982,0.3908949717937982,0.3926,0.29,0.12,126308.10395590446,7,20,True
936,2018-07-01,Gebiley,0.2443191130723181,0.2443191130723181,0.1975999999999999,0.23,0.22,103448.69292549856,7,44,True
937,2018-07-01,Ceel Afweyn,0.2906972787612182,0.2906972787612182,0.3367,0.14,0.15,119189.63988343433,7,30,True
938,2018-07-01,Sheikh,0.2505864840856458,0.2505864840856458,0.2028,0.18,0.05,65965.83992880996,7,70,True
939,2018-07-01,Qansax Dheere,0.5092847348131929,0.5092847348131929,0.2886,0.37,0.11,69363.1772816809,7,63,True
940,2018-07-01,Bu'aale,0.4125181113098476,0.4125181113098476,0.3925999999999999,0.57,0.09,102232.682999872,7,19,True
942,2018-07-01,Qandala,0.4649012053458273,0.4649012053458273,0.3431999999999999,0.16,0.08,50358.19680656703,7,62,True
943,2018-07-01,Badhaadhe,0.3711192650605567,0.3711192650605567,0.3926,0.64,0.0,41293.78545781948,7,4,True
